confA,confB,infAB,infBA
aamas,ecai,0.180002004424324,0.00452726904711346
aamas,eccv,0.840132984114933,0.840132984114934
aamas,emnlp,0.962688148217318,0.773785945675075
aamas,gecco,0.00162858199000377,0.349606035151541
aamas,icann,0.293270835274615,0.0274727756533892
aamas,icaps,0.0142665553841702,0.28376395631752
aamas,iccbr,0.491711194210181,0.176079259016703
aamas,iccv,0.0836663913947522,0.379752265947038
aamas,icdar,1.12633205261954e-271,0.836836496093119
aamas,icml,0.169385816116919,0.207098068059801
aamas,iconip,4.83661480588768e-17,0.000628067354465619
aamas,icpr,2.27344950470906e-11,0.000384818446788468
aamas,icra,0.519886860430847,0.517242782934339
aamas,ictai,0.444283391083497,0.0587491853001182
aamas,ijcai,0.320797429523577,0.00828877202924223
aamas,ilp,0.0279977823049236,0.00753287978023724
aamas,kr,0.0463612262098726,0.0931609624057102
aamas,ksem,0.0976048711750699,0.591314555061458
aamas,ml,0.277389336120838,0.00351628629123413
aamas,naacl,0.0796975846497388,1.07195705880746e-05
aamas,nips,0.0943984722804806,5.01216293534428e-05
aamas,pricai,0.000985459203063729,0.114516122482599
aamas,uai,0.01337888590784,0.000982558697824349
accv,acl,0.755562720597299,0.765701766837132
accv,bmvc,0.0595891235052453,0.182638659195707
accv,cvpr,0.000693023831435718,0.0102109724674791
accv,ecai,0.808650225725733,0.020266820289954
accv,eccv,0.000434997315246239,0.0316768410461023
accv,emnlp,1.23712161125826e-10,0.570968718255539
accv,icann,0.201343586464147,3.7902345916357e-14
accv,icb,7.29777500453819e-11,0.000749764874720461
accv,iccv,0.0873288179707939,0.00950027933774189
accv,icdar,0.0257301928690944,0.000500869932790556
accv,icml,0.000161378128784472,0.31392946191315
accv,iconip,0.839190689943367,0.00878506128338946
accv,icpr,0.0334239806710376,0.655362247040892
accv,icra,0.376985076931332,0.592003548247318
accv,ijcai,0.192230124162432,0.00823784063805994
accv,ml,0.101500548291619,3.08314560462217e-14
accv,naacl,0.309378107740063,9.25436911732333e-245
accv,nips,0.176229618271687,0.0444177977247394
acl,alt,3.47260960130258e-10,0.050855125843357
acl,bmvc,0.840132984114933,0.859138378259814
acl,coling,9.49561046460376e-05,3.52042312524039e-06
acl,colt,0,9.8578500226802e-34
acl,connection,0.682455265654296,0.739597578082008
acl,cvpr,5.79262781551817e-178,2.45655539484154e-07
acl,ecai,0.288893769907071,0.173107202423242
acl,eccv,2.49818962901209e-70,8.34412082641255e-09
acl,emnlp,0.129214042827944,0.251869312529017
acl,gecco,0.000167463336210317,0.83443778407597
acl,icann,4.81661943980022e-76,0.448215983514287
acl,iccv,1.5378010033901e-188,1.02296734815726e-12
acl,icdar,0.0211419654962297,0.200756002058723
acl,icml,0.000844121213630349,0.00593284096329865
acl,iconip,0.0229775855982404,0.0414384641586308
acl,icpr,0.00168686471458507,2.56818361428364e-08
acl,icra,0.885036430874219,0.879133919934823
acl,ictai,0.549484087586128,0.0528575252013201
acl,ijcai,3.22646108274342e-08,4.82366429132207e-298
acl,ilp,0.000483712263070868,6.7443709652227e-05
acl,kr,0.731286802182289,0.645679177640499
acl,ml,0.00122974151377616,0.00297563228180345
acl,naacl,0.00356770211194673,0.0990402644737691
acl,nips,0.000476102528745375,0.0611969654817273
acl,pricai,0.0332331152342363,0.00495829627373748
acl,uai,0.00643748417492622,7.37679457886016e-07
alt,colt,0.0362612072877883,0.34045784804448
alt,connection,2.26448762143786e-198,0.771897773882895
alt,cvpr,0.0003095294023857,1.73355621082009e-150
alt,ecai,0.676824124660929,0.679225393280916
alt,eccv,0.776940857597437,0.767970760143498
alt,emnlp,0.000170876851790453,0.249198642588245
alt,gecco,0.840132984114933,0.86030209660578
alt,icann,0.772472497177327,0.671777816679063
alt,icml,0.162919527520523,0.678733844534434
alt,iconip,0.545584972158431,0.109654264408562
alt,icra,1,1
alt,ictai,1.00763298101465e-06,0.134295203336606
alt,ijcai,0.00780365978386992,0.0280156880398086
alt,ilp,0.346957662693928,0.394307567452307
alt,kr,0.231578771306851,0.355726294058873
alt,ml,0.00101480892504762,0.0554242051459218
alt,naacl,0.642542462777911,0.00954667576008788
alt,nips,0.001932264314317,0.000149086097479386
alt,pricai,0.363608706563971,0.420788639043116
alt,uai,0.0108472904801009,1.18414748611366e-09
bmvc,coling,7.34513884357041e-246,0.840132984114933
bmvc,cvpr,0.00654330584072425,0.00106584280475476
bmvc,ecai,0.00996774159909597,0.000357568492658432
bmvc,eccv,0.112116435997316,0.00261016657226725
bmvc,emnlp,0.800891367184549,4.45238803946559e-31
bmvc,gecco,7.53976428243611e-09,1.18104790267288e-07
bmvc,icann,0.00377894165185488,0.00245050710934591
bmvc,icb,2.40153835131993e-10,0.12589102481546
bmvc,iccv,0.000245086491584466,4.28073101302035e-05
bmvc,icdar,0.117793744229575,0.0948528159804873
bmvc,icml,0.0260688299327484,0.0149777166763705
bmvc,iconip,1.7387414608291e-182,6.7889033964139e-09
bmvc,icpr,0.2043347722762,0.0105435878321488
bmvc,icra,0.101639105322514,0.151857486183476
bmvc,ictai,0.0396351887327803,0.5391798284942
bmvc,ijcai,0.0843632009604504,0.0584047259014345
bmvc,ijcnn,4.82332983693706e-253,0.840132984114933
bmvc,ml,0.972931050495594,0.502275065454394
bmvc,nips,0.0294802891020564,0.0177553768436961
bmvc,pris,4.02070769951281e-169,0.786654316597192
bmvc,uai,0.000648195969570086,1.19009374446469e-90
coling,colt,3.00001911683868e-12,3.4914948785857e-21
coling,connection,0.833093957343157,0.833840989623609
coling,cvpr,2.31584465839088e-10,1.51396929068716e-05
coling,ecai,0.00240675461386966,0.00731058991249921
coling,emnlp,0.219546614995974,0.182977973121203
coling,icann,0.000337986053148968,0.0795414522836791
coling,iccv,0.00359752286768845,0.0708851533167197
coling,icdar,4.26040213211266e-05,0.696968619827896
coling,icml,0.00663279058518549,0.00017035293055541
coling,iconip,4.85075972794561e-07,1.47838241646211e-06
coling,icpr,0.00576953643138432,0.0113014920509596
coling,icra,0.877000683229446,0.947756394919964
coling,ictai,0.825038952697395,0.132045100099629
coling,ijcai,0.00192192132525107,0.00469248086559553
coling,ilp,0.626099075988963,0.0202754732936166
coling,kr,0.225781826949626,5.423237114305e-14
coling,ksem,0.446909165013546,0.714803340788621
coling,ml,0.000118738135206197,0.000584887646509386
coling,naacl,0.0376252427019415,0.190508387398101
coling,nips,0.00311171190835107,2.97713526149315e-07
coling,pricai,0.00192295169211497,0.190630470703222
coling,uai,0.20766324407311,0.48851391257726
colt,connection,0.298666495488498,0.00551145122260065
colt,cvpr,4.00269674377454e-178,8.34374168277251e-05
colt,eccv,4.88471154597397e-07,0.0788736276840192
colt,emnlp,0.463126634407614,0.129468026788395
colt,icann,0.127752891254821,0.6653893463249
colt,iccv,0.84060190262413,1.29169148740126e-59
colt,icml,0.0144632533563726,0.00237089442607025
colt,iconip,0.694552912357092,1.41316214693971e-44
colt,icpr,2.40110545833716e-14,0.000322857382197792
colt,ictai,2.41822039040213e-73,0.0157687705620387
colt,ijcai,4.80728148419196e-249,3.72647395698269e-21
colt,ilp,0.0952923025986351,0.24384593121044
colt,ml,0.00134733197577753,0.0376626019133935
colt,naacl,0.354379360372896,0.416927293411331
colt,nips,0.0295635627606985,0.0138539987561145
colt,uai,0.140814138824815,0.201662183828376
connection,cvpr,0.798609220044571,1.06637147884318e-214
connection,ecai,0.000809326663559009,1.17935900465283e-316
connection,gecco,2.81119247093777e-73,0.485786565821668
connection,icann,0.0458110979327405,0.00922282991996353
connection,iccv,0.00726754841650458,1.01469507497235e-167
connection,icml,0.208886073477146,0.653986026094273
connection,iconip,0.140624682531172,9.05392958219945e-06
connection,icra,1.41642048451399e-123,0.859560242925758
connection,ictai,1.21317657471117e-268,0.833328637036399
connection,ijcai,0.542771434947687,0.541496770122512
connection,ijcnn,0.0011799794753341,1.18714301773004e-76
connection,ml,0.621065639120745,0.154429059853548
connection,naacl,0.660631069612936,1.04350764466131e-229
connection,nips,0.0275500468192857,0.0486639869544943
cvpr,ecai,0.0117264360604061,0.00366422831325656
cvpr,eccv,0.340609151926875,5.66390117800808e-06
cvpr,emnlp,0.0761688535560252,6.33457374168167e-29
cvpr,gecco,0.564781255496972,1.76085512850644e-14
cvpr,icann,0.0523238262490657,0.00288671561476665
cvpr,icb,5.536751449483e-17,8.78632118624404e-07
cvpr,iccv,0.0234938413594886,0.000558208879684657
cvpr,icdar,0.245286932354448,0.175745917946139
cvpr,icml,3.25852635033661e-06,1.63812787404888e-55
cvpr,iconip,2.82069799855061e-05,3.79040727154282e-45
cvpr,icpr,0.00372390964968657,7.49832461634784e-07
cvpr,icra,0.134219381097253,0.631053648497496
cvpr,ictai,0.00399120227941738,0.711744629489551
cvpr,ijcai,0.230810777628685,0.556895191114015
cvpr,ijcnn,5.21972606786933e-05,0.711441399943337
cvpr,ilp,0.743742546013663,0.726888217904904
cvpr,ml,3.09573369342742e-05,0.0651295850913528
cvpr,naacl,2.62490125069192e-88,0.0001660220316295
cvpr,nips,0.105434081348594,0.090299895148221
cvpr,pricai,1.0156692012239e-08,0.0291382800728012
cvpr,pris,0.200301016156176,0.786654316597192
cvpr,uai,0.686862399241663,0.0162884231989337
ecai,eccv,6.37309352479807e-11,6.65876445482919e-07
ecai,emnlp,0.469571670308084,0.857750035213246
ecai,gecco,0.644559171399361,1.38297404038146e-05
ecai,icann,0.92194146287821,0.870528849811799
ecai,icaps,0.397074583680121,0.346537017515408
ecai,iccbr,0.496071538431307,0.302189951951255
ecai,iccv,0.01297349148165,0.0324658058520487
ecai,icdar,0.000477157923506167,2.82714533278809e-220
ecai,icml,0.0335947369586418,0.360379462403527
ecai,icpr,9.66586824050277e-05,0.0277703860484801
ecai,icra,0.0218567469523846,0.217223539948719
ecai,ictai,0.305605152375974,0.180573364759522
ecai,ijcai,0.128528323541219,0.000401971999381604
ecai,ijcnn,0,0.848944442852982
ecai,ilp,0.0850221936567344,0.186328932305213
ecai,kr,0.147884530732772,0.00117610567508372
ecai,ml,0.552838723386929,0.110316414678563
ecai,naacl,0.197407665152392,0.376192087437119
ecai,nips,0.00108417082106269,0.000207178217243397
ecai,pricai,0.355149693121865,0.276297757900204
ecai,uai,0.28094449420454,0.1178932002259
eccv,emnlp,0.0844399239006181,2.49807155871204e-06
eccv,gecco,0.703951877773694,5.06121967609003e-17
eccv,icann,0.00338219049878683,0.00675279662831837
eccv,icb,8.28421006069386e-15,4.98197832821181e-07
eccv,iccv,0.00241418964229644,0.000170145079983501
eccv,icdar,1.41502662563099e-87,2.02974301292404e-07
eccv,icml,0.00035699404218921,0.0072949344222621
eccv,iconip,0.512783528618566,0.0622315053161598
eccv,icpr,0.000601030626667371,6.21749243144374e-09
eccv,icra,3.24030046718041e-05,0.000209771576745401
eccv,ictai,0.027958491160057,5.82455559705874e-06
eccv,ijcai,4.20904005389913e-20,1.34874893243995e-103
eccv,ilp,0.836836496093119,0.836836496093119
eccv,ml,6.7119116599997e-08,5.46362888952503e-06
eccv,naacl,0.327282919408737,0.825224422377834
eccv,nips,5.30687042025065e-05,0.00609374308026557
eccv,pricai,0.564880148252703,0.943057356379953
eccv,uai,0.00154376624357019,0.00963893756059106
emnlp,icann,0.458278548913594,0.569583217312616
emnlp,icb,1,1
emnlp,iccbr,0.119120120532446,0.520435789196638
emnlp,iccv,5.28086485093353e-06,0.0384104829502675
emnlp,icdar,0.405512090804858,0.0269156458125501
emnlp,icml,0.115711097715266,0.267328043458622
emnlp,iconip,0.57067565208536,0.00167377732778506
emnlp,icpr,0.721228270780693,2.70780709606935e-30
emnlp,icra,0.650361900062169,0.0317520310024441
emnlp,ictai,0.0107487981783387,0.572934875254876
emnlp,ijcai,0.297770019539647,0.42102507872117
emnlp,ilp,4.79440398202384e-125,0.65243947476783
emnlp,ml,0.0590993295972396,0.12195238524913
emnlp,naacl,0.379550213766046,0.00623640054423801
emnlp,nips,0.000174980416865323,0.00243432298875014
emnlp,uai,0.335548572356949,0.790547366632182
gecco,icann,3.24651871148157e-118,1.06114002996852e-05
gecco,icb,0.00868956569501712,0
gecco,iccbr,0.727575558371378,0.111453058876477
gecco,icml,0.0212913563072283,1.15379158124026e-103
gecco,iconip,0.00596739202198796,6.86741712738163e-84
gecco,icpr,0.0431147780271368,0.938568508904071
gecco,icra,1.18415656740827e-12,5.3290168161786e-13
gecco,ictai,8.03775743735859e-31,0.714563858405727
gecco,ijcai,6.33546397444761e-06,2.0124020186327e-34
gecco,ijcnn,0.000141153862919222,3.52865772819348e-149
gecco,ilp,7.54582911421658e-05,0.659239529079087
gecco,ml,0.00642277492513845,8.79472944875866e-134
gecco,nips,0.0890269554703553,0.449502819976468
gecco,pricai,0.00282185991668497,0.0268776864927584
gecco,uai,0.893749871941866,0.0866151445773989
icann,icb,0.000147185480728481,0.617513825233653
icann,iccv,0.266620670511776,0.0564105194553671
icann,icdar,0.235704167177535,0.119588816890082
icann,icml,0.00468194514284035,0.0354632479269016
icann,iconip,0.030051078560721,0.00933944078936799
icann,icpr,0.00551800945871219,0.223449320674579
icann,icra,0.0130810436891754,0.164545428738117
icann,ictai,0.516323562669726,0.529358046199191
icann,ijcai,0.00253222019054479,0.122342041316576
icann,ijcnn,4.21135731854049e-07,2.80290493653344e-05
icann,ml,0.0157621319119853,0.108020722149966
icann,naacl,8.94492681051566e-08,6.6245731327733e-41
icann,nips,0.0846734512411245,0.105744002157044
icann,pricai,8.71483123249072e-09,4.97451620259407e-07
icann,pris,0.26235238443949,0.550400102635102
icann,uai,0.11981920885915,8.32606187593376e-32
icaps,iccbr,0.675733941710969,0.645419560492088
icaps,icml,0.629744804846315,0.395974509913942
icaps,icra,0.60471883998118,0.0680215056205806
icaps,ictai,0.681093141383827,0.714107187606767
icaps,ijcai,0.172613306865756,0.302208364100832
icaps,kr,0.715665113868746,0.0219635591371277
icaps,ml,0.0720352159260499,3.40323696344074e-46
icaps,nips,0.438554716653933,0.252440123082295
icaps,pricai,0.671890834284298,0.0284423446592713
icb,iccv,0.0208974747176914,3.11278976882777e-16
icb,icdar,0.166510418214431,2.35655932209121e-218
icb,icpr,5.68814632188065e-05,7.35547110641301e-10
icb,icra,0.682905326746283,1.29231222266261e-71
icb,nips,0.10916330838144,4.93697724478923e-246
iccbr,icdar,0.027010487961899,1.81566063318956e-168
iccbr,icml,0.324493803346792,0.28732376315745
iccbr,iconip,1.58230581033543e-119,0.000147087001705115
iccbr,icpr,0.62656800359126,0.101045507848255
iccbr,icra,0.0918822003750968,0.70285713216293
iccbr,ictai,0.0186528614968859,0.0895538657215833
iccbr,ijcai,0.169231964718349,0.315291990925223
iccbr,ilp,0.339089209731107,2.58401499774845e-122
iccbr,kr,0.0247185877558436,0.00202905421500757
iccbr,ml,0.0385615241063029,0.10517322417747
iccbr,nips,0.0295558351353965,7.91189839173675e-08
iccbr,pricai,4.9289362285403e-05,0.660476804399088
iccv,icdar,0.00382198706148252,0.000290896158600977
iccv,icml,7.90351059536634e-05,0.000176289265302414
iccv,iconip,5.63983631312116e-06,0.000450836982657936
iccv,icpr,0.0679576645522274,0.0228982979514388
iccv,icra,0.00273096280874129,0.413520144252377
iccv,ictai,1.27670206970026e-07,0.411146370891841
iccv,ijcai,0.00359557873517334,0.411624125688338
iccv,ijcnn,0.866268369777987,0.791218638030226
iccv,ilp,0.836836496093119,0.836836496093119
iccv,ml,2.00727501843403e-06,0.00647732207049842
iccv,naacl,0.00489650196013102,5.71960264765859e-133
iccv,nips,0.0974142246297746,0.0966986708440139
iccv,uai,0.0192878459420523,0.00484025341311044
icdar,icml,0.0883389790823014,0.747216543032287
icdar,iconip,0.399045569024558,0.00326979370918636
icdar,icpr,0.000421782419853002,7.22926282857808e-05
icdar,icra,0.81792372327031,0.791306917577708
icdar,ictai,0.364594773990169,0.210749119252611
icdar,ijcai,0.180388726373621,0.0217749871113385
icdar,ijcnn,1.10522484974687e-320,0.836836496093119
icdar,ilp,0.836836496093119,0
icdar,ml,0.178576285329407,0.225997032232816
icdar,naacl,0.272680057681628,0.416960794664962
icdar,nips,3.67472288777884e-05,5.66552278044948e-05
icdar,pricai,0.0540152483900726,0.263849642742775
icdar,pris,0.3279240168333,0.211952117745035
icml,iconip,2.21640293032962e-05,3.75394120753154e-05
icml,icpr,1.46817540826587e-07,0.000690496946397908
icml,icra,0.652567419665079,0.0757360538369737
icml,ictai,0.134458838273196,0.344114322349512
icml,ijcai,0.497478937644234,0.0939739823007736
icml,ijcnn,0.770137197398071,1.21597934966801e-10
icml,ilp,0.0207550026103257,0.338222936218197
icml,kr,0.000519108156309045,0.0776513561461246
icml,ml,0.179438920022207,0.253009671574235
icml,naacl,0.00112574807699351,0.00250858556211809
icml,nips,0.000122203003678312,0.125106140735544
icml,pricai,0.00823624835130425,0.0437328345248479
icml,pris,0.0449948933271301,0.00346975639586047
icml,uai,0.288633304504556,0.0267026218496141
iconip,icpr,0.0103911049119749,0.006865454442495
iconip,icra,0.5312962285345,0.625332684517147
iconip,ictai,3.88413757175695e-06,0.19395695265857
iconip,ijcai,0.0038791064367007,0.386897920387909
iconip,ijcnn,0.138952253205239,0.412025901998216
iconip,ilp,0.836836496093119,0.836836496093119
iconip,ml,0.456410137684134,0.00366323190869944
iconip,naacl,2.84191146110466e-09,6.69480682219943e-225
iconip,nips,0.103252656518075,0.0239246180849487
iconip,pricai,0.752749713109347,0.00270415270410541
icpr,icra,0.132100831816448,0.22372837466303
icpr,ictai,0.0352185406331088,0.0276150536953895
icpr,ijcai,1.29073674954438e-05,0.0834270632623383
icpr,ijcnn,0.303201193600445,0.204117784643027
icpr,ml,0.000254797157211596,0.000272851138186265
icpr,naacl,0.179641843131949,2.48450227975662e-93
icpr,nips,0.445808272346337,0.147556173594176
icpr,pricai,0.195757056644864,0.0325246495895897
icpr,pris,0.0243586004607103,0.0447418082701172
icpr,uai,6.9333192101878e-08,0.00014531537316761
icra,ictai,0.353532034496569,0.595340870319494
icra,ijcai,0.325900090375617,0.00616232398642917
icra,ijcnn,5.61389952278884e-18,4.21678257154279e-14
icra,ilp,0.925866904177967,6.29871813484421e-10
icra,ml,0.0146508793323427,0.34415648948534
icra,naacl,3.20018358222654e-97,5.99786512130412e-34
icra,nips,0.0560347521306066,0.734027714012751
icra,pricai,0.00248350194199962,5.53100417633661e-07
icra,uai,0.0265314792282046,0.6073078671395
ictai,ijcai,0.0612909363545758,0.239711253413935
ictai,ilp,0.20625751175992,0.00731775384551797
ictai,kr,0.00492504831762835,0.000195004518229929
ictai,ksem,0.604843892546181,0.607586135023636
ictai,ml,0.141565419923526,0.189333924991605
ictai,naacl,0.624498877056296,0.00034794312520497
ictai,nips,0.159321938261373,0.0252488261623233
ictai,pricai,2.54786314730836e-08,0.127763117650317
ictai,uai,0.0942053621094225,0.175463879072729
ijcai,ijcnn,0,0.848944442852982
ijcai,ilp,0.00341630783229185,0.179968649015674
ijcai,kr,0.00200743272507149,0.0337609081985189
ijcai,ksem,0.923569501708228,0.681237510901882
ijcai,ml,0.235759333762149,0.0964474350907475
ijcai,naacl,0.0181776185080877,0.0753604866053392
ijcai,nips,0.0198977587911527,0.067633114870699
ijcai,pricai,0.0146504396414251,0.0202024579931911
ijcai,uai,0.0196862744287981,0.00564550240151551
ijcnn,ml,8.4127777235363e-07,0.160314731804575
ijcnn,naacl,0.836836496093119,2.29940106021693e-188
ijcnn,nips,0.687852266771716,0.112283872487506
ilp,kr,0.0989002772260665,0.0515868276855659
ilp,ml,0.302636066141365,0.0188807325302396
ilp,naacl,3.76733302170027e-10,0.828646550873533
ilp,nips,0.359510012352664,0.414716174547899
ilp,pricai,0.760667772643633,0.0052235367679607
ilp,uai,0.00149550307319559,0.145892240416701
kr,ksem,0.779434660932372,0.844115109975747
kr,ml,0.097892463873287,0.873078069816192
kr,nips,3.8745479764957e-152,0.102218265409589
kr,pricai,0.298433755028334,0.277020228955158
kr,uai,0.0651635613078039,0.243928694667081
ksem,pricai,8.2235418804807e-48,0.735764859879812
ml,naacl,0.00286964334657062,0.0136567654836516
ml,nips,0.0966933627702101,0.020741119477036
ml,pricai,0.0338961425067254,0.0981396837489958
ml,pris,0.717640118626249,0.782299704144706
ml,uai,0.0072905121087967,0.00794310677256685
naacl,nips,5.41629672706782e-05,2.20469324424578e-43
naacl,pricai,0.258274799878652,0.0497806429732785
naacl,uai,0.0150198995319638,0.0462315303303812
nips,pricai,0.0503411489410927,0.00542439289046768
nips,pris,0.0259628816891111,2.56829533195707e-82
nips,uai,0.00643398881317326,2.70241475044071e-05
pricai,uai,0.299439613893904,0.40008850882606
