from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
cvpr,bmvc,1991,1990,1,54
cvpr,bmvc,1993,1991,1,32
cvpr,bmvc,1993,1992,2,56
cvpr,bmvc,1994,1991,1,62
cvpr,bmvc,1994,1992,4,89
cvpr,bmvc,1994,1993,3,77
cvpr,bmvc,1996,1992,3,40
cvpr,bmvc,1996,1993,1,52
cvpr,bmvc,1996,1994,2,82
cvpr,bmvc,1997,1991,2,51
cvpr,bmvc,1997,1992,1,56
cvpr,bmvc,1997,1996,2,117
cvpr,bmvc,1998,1992,2,37
cvpr,bmvc,1998,1994,1,74
cvpr,bmvc,1998,1995,1,80
cvpr,bmvc,1998,1996,1,86
cvpr,bmvc,1999,1994,1,42
cvpr,bmvc,1999,1998,1,84
cvpr,bmvc,2000,1990,1,26
cvpr,bmvc,2000,1992,1,42
cvpr,bmvc,2000,1995,1,96
cvpr,bmvc,2000,1996,2,90
cvpr,bmvc,2000,1997,6,126
cvpr,bmvc,2000,1998,3,171
cvpr,bmvc,2000,1999,2,156
cvpr,bmvc,2001,1992,1,33
cvpr,bmvc,2001,1995,2,74
cvpr,bmvc,2001,1996,1,76
cvpr,bmvc,2001,1997,1,112
cvpr,bmvc,2001,1998,1,154
cvpr,bmvc,2001,1999,2,176
cvpr,bmvc,2001,2000,3,174
cvpr,bmvc,2003,1990,1,39
cvpr,bmvc,2003,1992,1,67
cvpr,bmvc,2003,1994,2,72
cvpr,bmvc,2003,1995,2,97
cvpr,bmvc,2003,1996,1,131
cvpr,bmvc,2003,1997,1,168
cvpr,bmvc,2003,1998,1,223
cvpr,bmvc,2003,1999,1,210
cvpr,bmvc,2003,2000,2,259
cvpr,bmvc,2003,2001,3,317
cvpr,bmvc,2003,2002,5,282
cvpr,bmvc,2004,1990,1,38
cvpr,bmvc,2004,1992,1,55
cvpr,bmvc,2004,1993,1,60
cvpr,bmvc,2004,1995,1,110
cvpr,bmvc,2004,1996,1,112
cvpr,bmvc,2004,1997,1,153
cvpr,bmvc,2004,1998,3,200
cvpr,bmvc,2004,1999,1,217
cvpr,bmvc,2004,2000,2,268
cvpr,bmvc,2004,2001,2,306
cvpr,bmvc,2004,2002,7,291
cvpr,bmvc,2004,2003,5,432
cvpr,bmvc,2005,1992,3,74
cvpr,bmvc,2005,1993,1,65
cvpr,bmvc,2005,1994,2,79
cvpr,bmvc,2005,1995,1,108
cvpr,bmvc,2005,1997,4,160
cvpr,bmvc,2005,1998,5,206
