from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
emnlp,icml,2000,1988,1,1
emnlp,icml,2000,1994,2,21
emnlp,icml,2000,1995,2,14
emnlp,icml,2000,1997,1,16
emnlp,icml,2000,1999,1,22
emnlp,icml,2001,1994,1,2
emnlp,icml,2001,1999,1,2
emnlp,icml,2002,1994,1,16
emnlp,icml,2002,1995,1,21
emnlp,icml,2002,1996,1,29
emnlp,icml,2002,1997,4,29
emnlp,icml,2002,1998,2,33
emnlp,icml,2002,1999,1,36
emnlp,icml,2002,2000,2,52
emnlp,icml,2002,2001,1,41
emnlp,icml,2003,1998,1,14
emnlp,icml,2003,1999,3,22
emnlp,icml,2003,2000,3,24
emnlp,icml,2003,2001,1,20
emnlp,icml,2003,2002,2,43
emnlp,icml,2004,1997,1,6
emnlp,icml,2004,1999,1,13
emnlp,icml,2004,2003,2,41
emnlp,icml,2005,1995,2,32
emnlp,icml,2005,1996,1,26
emnlp,icml,2005,1997,2,38
emnlp,icml,2005,1998,2,55
emnlp,icml,2005,1999,3,46
emnlp,icml,2005,2000,1,76
emnlp,icml,2005,2001,1,68
emnlp,icml,2005,2002,1,105
emnlp,icml,2005,2003,4,138
emnlp,icml,2005,2004,4,161
emnlp,icml,2006,1995,1,17
emnlp,icml,2006,1997,1,21
emnlp,icml,2006,1999,2,26
emnlp,icml,2006,2000,3,25
emnlp,icml,2006,2001,4,36
emnlp,icml,2006,2003,2,67
emnlp,icml,2006,2004,4,100
emnlp,icml,2006,2005,3,101
emnlp,icml,2007,1994,1,13
emnlp,icml,2007,1996,1,15
emnlp,icml,2007,1997,1,17
emnlp,icml,2007,1998,1,19
emnlp,icml,2007,1999,1,23
emnlp,icml,2007,2000,1,40
emnlp,icml,2007,2001,1,30
emnlp,icml,2007,2002,1,52
emnlp,icml,2007,2003,1,73
emnlp,icml,2007,2004,3,92
emnlp,icml,2007,2005,5,92
emnlp,icml,2007,2006,2,117
emnlp,icml,2008,1994,1,22
emnlp,icml,2008,1995,1,15
emnlp,icml,2008,1997,2,20
