from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
iccv,colt,2001,1992,1,43
iccv,colt,2003,1992,1,59
iccv,colt,2003,1998,2,148
iccv,colt,2005,1998,1,154
iccv,colt,2005,2003,1,379
iccv,colt,2007,1990,1,36
iccv,colt,2007,1992,1,75
iccv,colt,2007,1998,2,205
iccv,colt,2007,2003,1,413
iccv,colt,2007,2005,1,603
iccv,colt,2009,1992,1,47
iccv,colt,2009,1998,2,147
iccv,colt,2009,1999,1,136
iccv,colt,2009,2000,1,181
iccv,colt,2009,2001,1,207
iccv,colt,2009,2003,2,330
iccv,colt,2010,1998,1,35
iccv,colt,2011,2003,1,188
iccv,colt,2011,2005,1,244
iccv,colt,2012,1998,1,58
iccv,colt,2012,2004,1,126
iccv,colt,2012,2005,1,152
iccv,colt,2013,1992,1,29
iccv,colt,2013,1998,1,78
iccv,colt,2013,2003,1,170
iccv,colt,2013,2005,1,250
