from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
icb,bmvc,2006,2002,1,54
icb,bmvc,2006,2003,1,43
icb,bmvc,2006,2005,1,31
icb,bmvc,2007,1997,1,26
icb,bmvc,2007,1998,1,28
icb,bmvc,2007,2002,1,64
icb,bmvc,2007,2005,1,93
icb,bmvc,2007,2006,2,111
icb,bmvc,2009,1992,1,12
icb,bmvc,2009,2002,1,61
icb,bmvc,2009,2005,1,115
icb,bmvc,2009,2006,2,149
icb,bmvc,2009,2008,1,112
icb,bmvc,2012,2004,1,23
icb,bmvc,2012,2006,2,32
icb,bmvc,2013,2006,1,38
icb,bmvc,2013,2011,1,56
icb,bmvc,2013,2012,3,100
icb,bmvc,2015,2008,1,54
icb,bmvc,2015,2009,2,68
icb,bmvc,2015,2010,1,70
icb,bmvc,2015,2011,2,61
icb,bmvc,2015,2012,1,87
icb,bmvc,2015,2014,1,73
