from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
icml,alt,1991,1990,1,29
icml,alt,1994,1990,1,18
icml,alt,1995,1990,1,21
icml,alt,2003,1998,1,64
icml,alt,2003,1999,2,71
icml,alt,2004,1995,1,55
icml,alt,2004,2002,1,150
icml,alt,2005,1999,1,76
icml,alt,2006,1999,1,73
icml,alt,2006,2004,1,187
icml,alt,2007,1990,1,9
icml,alt,2007,1999,1,68
icml,alt,2007,2000,1,93
icml,alt,2007,2004,1,176
icml,alt,2007,2005,1,223
icml,alt,2007,2006,1,242
icml,alt,2008,2007,2,233
icml,alt,2009,2005,1,119
icml,alt,2009,2007,1,198
icml,alt,2010,2002,1,52
icml,alt,2010,2005,1,91
icml,alt,2010,2007,1,138
icml,alt,2011,2006,1,117
icml,alt,2011,2010,1,202
icml,alt,2012,2005,1,111
icml,alt,2012,2006,1,133
icml,alt,2012,2007,1,155
icml,alt,2012,2008,1,168
icml,alt,2012,2009,2,237
icml,alt,2012,2010,1,260
icml,alt,2013,2005,2,114
icml,alt,2013,2007,2,184
icml,alt,2013,2008,2,242
icml,alt,2013,2009,1,298
icml,alt,2013,2011,2,323
icml,alt,2013,2012,1,402
icml,alt,2014,2007,1,196
icml,alt,2014,2008,1,215
icml,alt,2014,2009,3,300
icml,alt,2014,2010,2,309
icml,alt,2014,2011,1,335
icml,alt,2014,2012,4,440
icml,alt,2014,2013,3,366
icml,alt,2015,2005,1,27
icml,alt,2015,2010,1,72
