from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
acl,ecai,1982,1978,1,7
acl,ecai,1987,1985,1,29
acl,ecai,1987,1986,1,34
acl,ecai,1991,1990,2,51
acl,ecai,1994,1992,1,39
acl,ecai,1995,1988,1,19
acl,ecai,1995,1990,1,25
acl,ecai,1997,1996,1,65
acl,ecai,1999,1996,2,55
acl,ecai,1999,1998,1,86
acl,ecai,2001,1999,1,55
acl,ecai,2002,1996,1,55
acl,ecai,2003,1996,1,54
acl,ecai,2004,1996,2,48
acl,ecai,2007,2004,2,136
acl,ecai,2008,1992,1,11
acl,ecai,2008,2006,1,200
acl,ecai,2010,1996,2,43
acl,ecai,2010,2008,1,295
acl,ecai,2011,2006,1,190
acl,ecai,2011,2008,1,263
acl,ecai,2011,2010,2,432
acl,ecai,2012,2004,1,147
acl,ecai,2012,2008,1,231
acl,ecai,2012,2010,1,331
acl,ecai,2013,2004,1,122
acl,ecai,2014,1996,1,22
acl,ecai,2014,2010,2,260
