from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
icb,icb,2007,2006,18,111
icb,icb,2009,2006,15,149
icb,icb,2009,2007,34,171
icb,icb,2009,2008,6,112
icb,icb,2011,2009,1,20
icb,icb,2012,2006,2,32
icb,icb,2012,2007,10,51
icb,icb,2012,2008,4,35
icb,icb,2012,2009,17,60
icb,icb,2012,2010,11,63
icb,icb,2013,2006,5,38
icb,icb,2013,2007,5,55
icb,icb,2013,2008,6,46
icb,icb,2013,2009,12,47
icb,icb,2013,2010,2,75
icb,icb,2013,2012,24,100
icb,icb,2014,2013,2,3
icb,icb,2015,2006,1,45
icb,icb,2015,2007,8,48
icb,icb,2015,2008,3,54
icb,icb,2015,2009,11,68
icb,icb,2015,2010,6,70
icb,icb,2015,2012,20,87
icb,icb,2015,2013,18,86
icb,icb,2015,2014,3,73
