from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
coling,naacl,1994,1991,1,50
coling,naacl,1996,1991,2,39
coling,naacl,1996,1994,2,108
coling,naacl,1998,1994,3,66
coling,naacl,2000,1994,1,51
coling,naacl,2000,1999,1,87
coling,naacl,2002,1994,3,61
coling,naacl,2002,1999,1,103
coling,naacl,2002,2000,18,187
coling,naacl,2002,2001,17,117
coling,naacl,2003,2001,2,18
coling,naacl,2004,1991,2,23
coling,naacl,2004,1994,1,37
coling,naacl,2004,1999,1,83
coling,naacl,2004,2000,10,116
coling,naacl,2004,2001,9,77
coling,naacl,2004,2003,37,169
coling,naacl,2005,1999,1,13
coling,naacl,2005,2000,2,28
coling,naacl,2005,2001,2,22
coling,naacl,2005,2003,16,53
coling,naacl,2005,2004,1,29
coling,naacl,2006,1991,2,21
coling,naacl,2006,1994,2,44
coling,naacl,2006,1999,1,66
coling,naacl,2006,2000,9,100
coling,naacl,2006,2001,9,73
coling,naacl,2006,2003,26,152
coling,naacl,2006,2004,25,203
coling,naacl,2008,1991,1,14
coling,naacl,2008,1994,1,21
coling,naacl,2008,1999,1,45
coling,naacl,2008,2000,5,72
coling,naacl,2008,2001,7,59
coling,naacl,2008,2003,20,134
coling,naacl,2008,2004,18,160
coling,naacl,2008,2005,1,170
coling,naacl,2008,2006,32,220
coling,naacl,2008,2007,16,189
coling,naacl,2009,1994,1,12
coling,naacl,2009,2000,1,25
coling,naacl,2009,2003,11,54
coling,naacl,2009,2004,6,56
coling,naacl,2009,2006,5,55
coling,naacl,2009,2007,1,31
coling,naacl,2010,1991,1,15
coling,naacl,2010,1999,1,57
coling,naacl,2010,2000,7,70
coling,naacl,2010,2001,4,77
coling,naacl,2010,2003,27,150
coling,naacl,2010,2004,21,191
coling,naacl,2010,2006,33,282
coling,naacl,2010,2007,21,291
coling,naacl,2010,2008,1,371
coling,naacl,2010,2009,27,336
coling,naacl,2011,1999,1,15
coling,naacl,2011,2000,6,37
coling,naacl,2011,2001,2,10
coling,naacl,2011,2003,8,40
coling,naacl,2011,2004,2,31
coling,naacl,2011,2006,3,33
coling,naacl,2011,2007,3,42
coling,naacl,2011,2008,1,47
coling,naacl,2011,2009,3,49
coling,naacl,2011,2010,8,33
coling,naacl,2012,1994,1,26
coling,naacl,2012,1999,1,47
coling,naacl,2012,2000,3,55
coling,naacl,2012,2001,5,65
coling,naacl,2012,2003,26,114
coling,naacl,2012,2004,10,121
coling,naacl,2012,2006,20,195
coling,naacl,2012,2007,14,215
coling,naacl,2012,2009,29,282
coling,naacl,2012,2010,54,388
coling,naacl,2012,2011,1,286
coling,naacl,2013,2000,4,38
coling,naacl,2013,2001,2,17
coling,naacl,2013,2003,15,66
coling,naacl,2013,2004,3,75
coling,naacl,2013,2006,4,83
coling,naacl,2013,2007,6,93
coling,naacl,2013,2009,7,97
coling,naacl,2013,2010,14,148
coling,naacl,2013,2011,1,116
coling,naacl,2013,2012,6,99
coling,naacl,2014,1994,2,15
coling,naacl,2014,2000,1,37
coling,naacl,2014,2001,2,38
coling,naacl,2014,2003,13,83
coling,naacl,2014,2004,14,107
coling,naacl,2014,2006,15,118
coling,naacl,2014,2007,8,141
coling,naacl,2014,2009,17,184
coling,naacl,2014,2010,26,274
coling,naacl,2014,2011,1,219
coling,naacl,2014,2012,18,248
coling,naacl,2014,2013,29,248
