from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
alt,icml,1992,1988,1,13
alt,icml,1992,1990,1,9
alt,icml,1993,1989,3,29
alt,icml,1993,1990,1,22
alt,icml,1993,1992,1,25
alt,icml,1994,1987,1,11
alt,icml,1994,1988,1,9
alt,icml,1994,1989,1,10
alt,icml,1994,1991,1,14
alt,icml,1994,1992,1,22
alt,icml,1995,1989,1,7
alt,icml,1995,1994,1,25
alt,icml,1996,1988,1,6
alt,icml,1996,1990,1,12
alt,icml,1996,1992,2,17
alt,icml,1996,1994,4,28
alt,icml,1997,1988,1,15
alt,icml,1997,1990,1,10
alt,icml,1997,1991,1,13
alt,icml,1997,1992,1,18
alt,icml,1997,1993,1,19
alt,icml,1997,1994,1,28
alt,icml,1997,1995,1,40
alt,icml,1998,1988,1,13
alt,icml,1998,1990,1,13
alt,icml,1998,1991,2,16
alt,icml,1998,1992,2,30
alt,icml,1998,1993,1,25
alt,icml,1998,1994,2,32
alt,icml,1998,1997,1,31
alt,icml,1999,1988,1,8
alt,icml,1999,1990,1,5
alt,icml,1999,1993,1,13
alt,icml,1999,1995,2,20
alt,icml,1999,1996,1,17
alt,icml,1999,1997,3,23
alt,icml,1999,1998,1,35
alt,icml,2000,1992,1,13
alt,icml,2000,1994,3,18
alt,icml,2000,1995,2,37
alt,icml,2000,1996,1,18
alt,icml,2000,1997,2,16
alt,icml,2000,1998,4,37
alt,icml,2000,1999,3,30
alt,icml,2001,1988,1,13
alt,icml,2001,1993,1,11
alt,icml,2001,1996,1,18
alt,icml,2001,1997,2,28
alt,icml,2001,1998,1,27
alt,icml,2001,2000,1,24
alt,icml,2002,1987,1,7
alt,icml,2002,1995,1,19
alt,icml,2002,1997,1,13
alt,icml,2002,1999,1,22
alt,icml,2002,2000,2,19
alt,icml,2003,1999,1,8
alt,icml,2003,2002,1,17
alt,icml,2005,1994,1,18
alt,icml,2005,1995,1,21
alt,icml,2005,1998,1,22
alt,icml,2005,2003,2,25
alt,icml,2006,1996,2,18
alt,icml,2006,1998,1,16
alt,icml,2006,2003,1,21
alt,icml,2006,2004,1,18
alt,icml,2006,2005,1,18
alt,icml,2007,1994,1,13
alt,icml,2007,2002,1,11
alt,icml,2007,2003,1,11
alt,icml,2008,1993,1,9
alt,icml,2008,2001,1,12
alt,icml,2008,2002,1,16
alt,icml,2008,2003,3,16
alt,icml,2008,2005,1,27
alt,icml,2008,2006,1,19
alt,icml,2009,2001,1,7
alt,icml,2009,2002,1,5
alt,icml,2009,2003,1,12
alt,icml,2009,2004,1,10
alt,icml,2009,2005,2,15
alt,icml,2009,2006,1,17
alt,icml,2009,2008,1,33
alt,icml,2010,2002,2,11
alt,icml,2010,2003,1,14
alt,icml,2010,2004,1,9
alt,icml,2010,2006,2,17
alt,icml,2010,2007,2,22
alt,icml,2010,2008,1,26
alt,icml,2010,2009,3,21
alt,icml,2011,1998,1,7
alt,icml,2011,2003,1,16
alt,icml,2011,2004,1,13
alt,icml,2011,2005,2,12
alt,icml,2011,2007,3,25
alt,icml,2011,2008,5,31
alt,icml,2011,2009,4,23
alt,icml,2012,2003,1,7
alt,icml,2012,2007,1,15
alt,icml,2012,2008,1,19
alt,icml,2012,2009,1,18
alt,icml,2013,2003,2,12
alt,icml,2013,2007,2,20
alt,icml,2013,2008,3,19
alt,icml,2013,2009,2,18
alt,icml,2013,2011,1,23
alt,icml,2013,2012,1,16
alt,icml,2014,2009,2,14
alt,icml,2014,2011,2,8
alt,icml,2014,2012,4,13
alt,icml,2014,2013,4,21
alt,icml,2015,2013,1,1
