from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
bmvc,bmvc,1991,1990,9,32
bmvc,bmvc,1992,1990,11,44
bmvc,bmvc,1992,1991,11,48
bmvc,bmvc,1993,1991,2,15
bmvc,bmvc,1993,1992,4,32
bmvc,bmvc,1994,1990,3,16
bmvc,bmvc,1994,1992,6,35
bmvc,bmvc,1994,1993,8,39
bmvc,bmvc,1995,1990,1,14
bmvc,bmvc,1995,1991,1,21
bmvc,bmvc,1995,1992,3,28
bmvc,bmvc,1995,1993,4,35
bmvc,bmvc,1995,1994,10,43
bmvc,bmvc,1996,1991,1,3
bmvc,bmvc,1996,1992,3,6
bmvc,bmvc,1996,1993,1,3
bmvc,bmvc,1996,1994,2,5
bmvc,bmvc,1996,1995,1,6
bmvc,bmvc,1997,1991,2,6
bmvc,bmvc,1997,1994,1,4
bmvc,bmvc,1997,1995,2,13
bmvc,bmvc,1997,1996,2,4
bmvc,bmvc,1998,1992,3,27
bmvc,bmvc,1998,1993,3,30
bmvc,bmvc,1998,1994,5,49
bmvc,bmvc,1998,1995,4,59
bmvc,bmvc,1998,1996,5,64
bmvc,bmvc,1998,1997,7,57
bmvc,bmvc,1999,1992,1,7
bmvc,bmvc,1999,1997,2,21
bmvc,bmvc,1999,1998,8,40
bmvc,bmvc,2000,1990,1,14
bmvc,bmvc,2000,1994,3,19
bmvc,bmvc,2000,1997,3,22
bmvc,bmvc,2000,1998,5,40
bmvc,bmvc,2000,1999,5,41
bmvc,bmvc,2001,1992,4,20
bmvc,bmvc,2001,1994,2,22
bmvc,bmvc,2001,1995,4,20
bmvc,bmvc,2001,1996,1,26
bmvc,bmvc,2001,1997,4,33
bmvc,bmvc,2001,1998,4,25
bmvc,bmvc,2001,1999,3,41
bmvc,bmvc,2001,2000,8,40
bmvc,bmvc,2002,1995,2,24
bmvc,bmvc,2002,1998,3,34
bmvc,bmvc,2002,1999,1,39
bmvc,bmvc,2002,2000,6,38
bmvc,bmvc,2002,2001,6,49
bmvc,bmvc,2003,1990,1,7
bmvc,bmvc,2003,1992,1,11
bmvc,bmvc,2003,1994,1,17
bmvc,bmvc,2003,1995,1,12
bmvc,bmvc,2003,1996,1,23
bmvc,bmvc,2003,1997,1,19
bmvc,bmvc,2003,1998,3,32
bmvc,bmvc,2003,1999,2,32
bmvc,bmvc,2003,2000,3,36
bmvc,bmvc,2003,2001,2,55
bmvc,bmvc,2003,2002,7,49
bmvc,bmvc,2004,1995,1,17
bmvc,bmvc,2004,1997,1,17
bmvc,bmvc,2004,1998,1,30
