from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
emnlp,iccv,2002,1999,1,36
emnlp,iccv,2009,1999,1,40
emnlp,iccv,2010,2007,1,139
emnlp,iccv,2011,2003,1,93
emnlp,iccv,2011,2007,1,180
emnlp,iccv,2011,2009,1,255
emnlp,iccv,2012,2007,1,161
emnlp,iccv,2012,2009,3,200
emnlp,iccv,2012,2011,1,260
emnlp,iccv,2013,2003,1,59
emnlp,iccv,2014,1999,1,23
emnlp,iccv,2014,2003,2,59
emnlp,iccv,2014,2007,1,116
emnlp,iccv,2014,2011,1,210
emnlp,iccv,2014,2013,4,300
