from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
ml,naacl,1999,1994,1,53
ml,naacl,2005,1994,2,27
ml,naacl,2005,1999,1,61
ml,naacl,2005,2000,2,67
ml,naacl,2005,2001,1,63
ml,naacl,2005,2003,7,75
ml,naacl,2005,2004,2,26
ml,naacl,2007,2000,2,62
ml,naacl,2007,2003,5,70
ml,naacl,2007,2004,1,77
ml,naacl,2007,2006,1,34
ml,naacl,2008,2006,1,95
ml,naacl,2009,2001,1,68
ml,naacl,2009,2003,5,104
ml,naacl,2009,2006,3,123
ml,naacl,2010,2003,1,93
ml,naacl,2010,2006,1,114
ml,naacl,2010,2009,1,65
ml,naacl,2011,2007,2,147
ml,naacl,2011,2009,1,141
ml,naacl,2011,2010,2,86
ml,naacl,2012,2006,2,614
ml,naacl,2012,2007,1,109
ml,naacl,2013,2003,1,115
ml,naacl,2013,2004,1,158
ml,naacl,2013,2006,1,156
ml,naacl,2013,2007,2,180
ml,naacl,2013,2010,5,243
ml,naacl,2014,2004,1,65
ml,naacl,2014,2009,3,133
ml,naacl,2014,2012,1,106
ml,naacl,2015,2005,1,64
ml,naacl,2015,2010,1,98
