from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
ml,ecai,1986,1978,1,3
ml,ecai,1987,1978,1,4
ml,ecai,1990,1982,1,9
ml,ecai,1992,1982,1,4
ml,ecai,1992,1988,2,28
ml,ecai,1992,1990,4,43
ml,ecai,1993,1984,1,13
ml,ecai,1993,1988,2,45
ml,ecai,1994,1990,1,42
ml,ecai,1995,1990,1,42
ml,ecai,1996,1988,1,26
ml,ecai,1996,1990,1,53
ml,ecai,1996,1992,2,69
ml,ecai,1996,1994,1,64
ml,ecai,1997,1990,1,35
ml,ecai,1997,1994,1,61
ml,ecai,1999,1990,2,25
ml,ecai,1999,1991,1,25
ml,ecai,1999,1994,1,53
ml,ecai,2000,1990,2,21
ml,ecai,2000,1992,1,51
ml,ecai,2000,1998,1,50
ml,ecai,2001,1990,1,22
ml,ecai,2001,1992,1,30
ml,ecai,2002,1992,1,48
ml,ecai,2003,1990,1,13
ml,ecai,2004,1990,1,12
ml,ecai,2004,2000,1,72
ml,ecai,2004,2002,1,50
ml,ecai,2005,1990,1,12
ml,ecai,2005,1992,1,16
ml,ecai,2005,1996,1,38
ml,ecai,2005,1998,1,57
ml,ecai,2006,1990,1,18
ml,ecai,2006,1992,1,32
ml,ecai,2006,1994,1,32
ml,ecai,2006,1998,1,79
ml,ecai,2006,2002,1,98
ml,ecai,2007,1978,1,4
ml,ecai,2008,2006,1,95
ml,ecai,2009,1990,1,11
ml,ecai,2009,1998,1,48
ml,ecai,2009,2008,1,93
ml,ecai,2010,1990,1,5
ml,ecai,2010,2006,1,114
ml,ecai,2010,2008,1,89
ml,ecai,2011,1990,1,11
ml,ecai,2011,2006,1,139
ml,ecai,2012,1990,1,12
ml,ecai,2012,1998,1,44
ml,ecai,2012,2000,1,43
ml,ecai,2012,2008,1,126
ml,ecai,2012,2010,1,113
ml,ecai,2013,2006,1,156
ml,ecai,2013,2010,1,243
ml,ecai,2014,2004,1,65
ml,ecai,2014,2006,1,102
ml,ecai,2015,1990,1,3
ml,ecai,2015,2008,1,84
