from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
nips,aaai,1988,1987,1,10
nips,aaai,1992,1991,2,23
nips,aaai,1993,1991,1,8
nips,aaai,1994,1992,1,23
nips,aaai,1995,1992,1,30
nips,aaai,1998,1993,1,20
nips,aaai,1998,1997,1,33
nips,aaai,1999,1991,1,11
nips,aaai,1999,1992,1,17
nips,aaai,1999,1996,1,31
nips,aaai,1999,1998,1,38
nips,aaai,2000,1992,2,14
nips,aaai,2000,1996,1,30
nips,aaai,2000,1998,1,36
nips,aaai,2000,1999,1,23
nips,aaai,2001,1992,1,22
nips,aaai,2001,1998,1,63
nips,aaai,2001,2000,2,69
nips,aaai,2002,1992,1,18
nips,aaai,2002,1994,1,20
nips,aaai,2002,1996,1,31
nips,aaai,2002,2000,2,71
nips,aaai,2003,1988,1,13
nips,aaai,2003,1992,1,21
nips,aaai,2003,1996,1,41
nips,aaai,2003,1997,2,54
nips,aaai,2003,1998,3,59
nips,aaai,2003,2000,3,90
nips,aaai,2003,2002,4,115
nips,aaai,2004,1992,1,16
nips,aaai,2004,1994,1,16
nips,aaai,2004,1996,1,26
nips,aaai,2004,1998,6,39
nips,aaai,2005,1996,1,21
nips,aaai,2005,1998,2,32
nips,aaai,2005,2000,1,56
nips,aaai,2005,2004,1,95
nips,aaai,2006,1988,1,10
nips,aaai,2006,1991,1,15
nips,aaai,2006,1997,1,33
nips,aaai,2006,1998,1,36
nips,aaai,2006,1999,1,43
nips,aaai,2006,2002,1,74
nips,aaai,2006,2004,4,127
nips,aaai,2006,2005,2,114
nips,aaai,2007,1992,1,17
nips,aaai,2007,1994,1,23
nips,aaai,2007,1996,2,25
nips,aaai,2007,1998,4,40
nips,aaai,2007,2000,1,57
nips,aaai,2007,2002,1,92
nips,aaai,2007,2004,2,128
nips,aaai,2007,2005,2,190
nips,aaai,2007,2006,5,167
nips,aaai,2008,1992,1,17
nips,aaai,2008,1998,1,42
nips,aaai,2008,1999,1,43
nips,aaai,2008,2002,1,78
nips,aaai,2008,2005,1,143
nips,aaai,2008,2006,4,178
nips,aaai,2008,2007,1,170
nips,aaai,2009,1991,1,19
nips,aaai,2009,1992,2,32
nips,aaai,2009,1997,1,59
nips,aaai,2009,1998,1,49
nips,aaai,2009,2004,1,181
nips,aaai,2009,2005,1,177
nips,aaai,2009,2006,5,250
nips,aaai,2009,2007,5,284
nips,aaai,2009,2008,5,297
nips,aaai,2010,1986,1,9
nips,aaai,2010,1992,1,32
nips,aaai,2010,2000,1,42
nips,aaai,2010,2002,2,71
nips,aaai,2010,2004,1,124
nips,aaai,2010,2005,2,139
nips,aaai,2010,2006,3,183
nips,aaai,2010,2007,4,215
nips,aaai,2010,2008,4,266
nips,aaai,2011,1988,1,6
nips,aaai,2011,2000,1,54
nips,aaai,2011,2002,2,64
nips,aaai,2011,2005,2,120
nips,aaai,2011,2006,5,181
nips,aaai,2011,2007,3,165
nips,aaai,2011,2008,7,252
nips,aaai,2011,2010,5,297
nips,aaai,2012,1988,1,8
nips,aaai,2012,1991,1,23
nips,aaai,2012,1998,2,55
nips,aaai,2012,2000,1,43
nips,aaai,2012,2002,1,86
nips,aaai,2012,2005,2,145
nips,aaai,2012,2006,6,179
nips,aaai,2012,2007,3,229
nips,aaai,2012,2008,5,231
nips,aaai,2012,2010,7,359
nips,aaai,2012,2011,4,353
nips,aaai,2013,1991,1,24
nips,aaai,2013,1998,1,34
nips,aaai,2013,1999,1,45
nips,aaai,2013,2000,3,72
nips,aaai,2013,2002,1,67
nips,aaai,2013,2005,2,113
nips,aaai,2013,2006,7,174
nips,aaai,2013,2007,2,174
nips,aaai,2013,2008,3,223
nips,aaai,2013,2010,11,288
nips,aaai,2013,2011,4,336
nips,aaai,2013,2012,4,468
nips,aaai,2014,1998,2,53
nips,aaai,2014,2002,1,68
nips,aaai,2014,2005,1,144
nips,aaai,2014,2006,3,167
nips,aaai,2014,2007,1,163
nips,aaai,2014,2008,3,207
nips,aaai,2014,2010,5,281
nips,aaai,2014,2011,1,314
nips,aaai,2014,2012,5,433
nips,aaai,2014,2013,8,504
nips,aaai,2015,1997,1,2
