from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
icdar,eccv,2003,1998,1,110
icdar,eccv,2007,1992,1,19
icdar,eccv,2007,2004,2,73
icdar,eccv,2009,2004,4,126
icdar,eccv,2009,2006,2,114
icdar,eccv,2009,2008,1,143
icdar,eccv,2011,2004,1,22
icdar,eccv,2015,2003,1,31
icdar,eccv,2015,2006,2,34
icdar,eccv,2015,2010,2,63
icdar,eccv,2015,2012,1,84
icdar,eccv,2015,2013,1,109
icdar,eccv,2015,2014,4,123
