from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
iconip,iccv,2004,1999,1,72
iconip,iccv,2004,2001,1,64
iconip,iccv,2004,2003,1,104
iconip,iccv,2006,1999,1,132
iconip,iccv,2006,2001,2,172
iconip,iccv,2006,2005,2,241
iconip,iccv,2007,1999,2,60
iconip,iccv,2007,2001,2,80
iconip,iccv,2007,2005,2,131
iconip,iccv,2008,1995,1,43
iconip,iccv,2008,1998,1,71
iconip,iccv,2008,1999,1,80
iconip,iccv,2008,2001,2,102
iconip,iccv,2008,2003,3,112
iconip,iccv,2008,2005,3,153
iconip,iccv,2009,1995,2,31
iconip,iccv,2009,1999,2,76
iconip,iccv,2009,2001,1,82
iconip,iccv,2009,2003,4,110
iconip,iccv,2009,2005,1,125
iconip,iccv,2009,2007,5,162
iconip,iccv,2010,1999,2,46
iconip,iccv,2010,2005,3,102
iconip,iccv,2010,2007,3,91
iconip,iccv,2010,2009,2,130
iconip,iccv,2011,1998,1,46
iconip,iccv,2011,1999,2,53
iconip,iccv,2011,2001,1,73
iconip,iccv,2011,2003,2,97
iconip,iccv,2011,2005,3,128
iconip,iccv,2011,2007,4,181
iconip,iccv,2011,2009,7,193
iconip,iccv,2012,1999,2,99
iconip,iccv,2012,2001,1,95
iconip,iccv,2012,2003,3,148
iconip,iccv,2012,2005,2,197
iconip,iccv,2012,2007,3,246
iconip,iccv,2012,2009,5,258
iconip,iccv,2012,2011,1,281
iconip,iccv,2013,1988,1,10
iconip,iccv,2013,1999,1,41
iconip,iccv,2013,2003,2,81
iconip,iccv,2013,2005,3,85
iconip,iccv,2013,2007,3,115
iconip,iccv,2013,2009,7,142
iconip,iccv,2013,2011,4,157
iconip,iccv,2014,1999,1,32
iconip,iccv,2014,2001,1,48
iconip,iccv,2014,2003,2,78
iconip,iccv,2014,2005,2,78
iconip,iccv,2014,2007,1,96
iconip,iccv,2014,2009,3,116
iconip,iccv,2014,2011,5,128
iconip,iccv,2014,2013,4,160
