from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
ecai,ijcai,1978,1977,2,2
ecai,ijcai,1988,1979,1,1
ecai,ijcai,1988,1983,2,2
ecai,ijcai,1990,1969,1,1
ecai,ijcai,1990,1973,1,1
ecai,ijcai,1990,1987,1,11
ecai,ijcai,1990,1989,11,15
ecai,ijcai,1992,1987,1,5
ecai,ijcai,1992,1989,3,8
ecai,ijcai,1992,1991,1,6
ecai,ijcai,1993,1991,2,3
ecai,ijcai,1994,1981,1,2
ecai,ijcai,1994,1983,1,7
ecai,ijcai,1994,1985,2,8
ecai,ijcai,1994,1987,2,16
ecai,ijcai,1994,1989,7,21
ecai,ijcai,1994,1990,1,30
ecai,ijcai,1994,1991,7,36
ecai,ijcai,1994,1993,5,21
ecai,ijcai,1995,1989,1,1
ecai,ijcai,1996,1977,1,2
ecai,ijcai,1996,1989,2,8
ecai,ijcai,1996,1991,1,14
ecai,ijcai,1996,1993,3,21
ecai,ijcai,1996,1995,6,28
ecai,ijcai,1997,1991,2,9
ecai,ijcai,1997,1993,3,10
ecai,ijcai,1997,1995,7,20
ecai,ijcai,1998,1985,1,4
ecai,ijcai,1998,1993,3,12
ecai,ijcai,1998,1995,5,13
ecai,ijcai,1998,1997,1,14
ecai,ijcai,1999,1987,1,6
ecai,ijcai,1999,1993,1,15
ecai,ijcai,1999,1997,1,41
ecai,ijcai,2000,1987,2,7
ecai,ijcai,2000,1989,3,6
ecai,ijcai,2000,1991,5,10
ecai,ijcai,2000,1993,1,8
ecai,ijcai,2000,1995,7,19
ecai,ijcai,2000,1997,3,39
ecai,ijcai,2000,1999,12,35
ecai,ijcai,2002,1985,1,3
ecai,ijcai,2002,1987,1,10
ecai,ijcai,2002,1989,1,9
ecai,ijcai,2002,1991,3,12
ecai,ijcai,2002,1993,1,15
ecai,ijcai,2002,1995,1,25
ecai,ijcai,2002,1997,3,26
ecai,ijcai,2002,1999,5,24
ecai,ijcai,2002,2001,4,27
ecai,ijcai,2004,1981,1,3
ecai,ijcai,2004,1985,1,5
ecai,ijcai,2004,1987,1,10
ecai,ijcai,2004,1989,3,13
ecai,ijcai,2004,1991,2,20
ecai,ijcai,2004,1993,6,26
ecai,ijcai,2004,1995,6,26
ecai,ijcai,2004,1997,1,40
ecai,ijcai,2004,1999,7,42
ecai,ijcai,2004,2001,10,72
ecai,ijcai,2004,2003,6,65
ecai,ijcai,2005,1999,1,4
ecai,ijcai,2006,1977,1,4
ecai,ijcai,2006,1983,1,6
ecai,ijcai,2006,1985,1,7
ecai,ijcai,2006,1993,2,12
ecai,ijcai,2006,1995,5,17
ecai,ijcai,2006,1997,1,25
ecai,ijcai,2006,1999,7,39
ecai,ijcai,2006,2001,5,41
ecai,ijcai,2006,2003,6,55
ecai,ijcai,2006,2004,1,75
ecai,ijcai,2006,2005,9,73
ecai,ijcai,2007,2001,1,1
ecai,ijcai,2008,1981,1,2
ecai,ijcai,2008,1983,1,2
ecai,ijcai,2008,1989,1,7
ecai,ijcai,2008,1991,1,13
ecai,ijcai,2008,1993,4,14
ecai,ijcai,2008,1995,3,20
ecai,ijcai,2008,1997,1,24
ecai,ijcai,2008,1999,6,32
ecai,ijcai,2008,2001,5,37
ecai,ijcai,2008,2003,3,54
ecai,ijcai,2008,2005,11,75
ecai,ijcai,2008,2007,4,75
ecai,ijcai,2009,2005,1,2
ecai,ijcai,2010,1993,1,7
ecai,ijcai,2010,1995,1,12
ecai,ijcai,2010,1999,5,22
ecai,ijcai,2010,2001,4,38
ecai,ijcai,2010,2003,10,50
ecai,ijcai,2010,2005,5,72
ecai,ijcai,2010,2007,10,78
ecai,ijcai,2010,2009,15,87
ecai,ijcai,2011,1981,1,1
ecai,ijcai,2011,1987,1,2
ecai,ijcai,2011,1989,1,2
ecai,ijcai,2011,2009,3,5
ecai,ijcai,2013,2007,1,3
ecai,ijcai,2014,2011,1,4
