from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
icb,accv,2006,1998,1,19
icb,accv,2006,1999,1,21
icb,accv,2007,2002,1,64
icb,accv,2007,2006,2,111
icb,accv,2009,2002,1,61
icb,accv,2009,2004,1,99
icb,accv,2012,2009,1,60
icb,accv,2012,2010,1,63
icb,accv,2013,2009,1,47
icb,accv,2014,2009,1,4
icb,accv,2015,2006,1,45
icb,accv,2015,2007,1,48
icb,accv,2015,2010,2,70
