from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
acl,iccv,2006,1999,1,46
acl,iccv,2006,2001,1,44
acl,iccv,2009,1999,2,52
acl,iccv,2009,2003,2,119
acl,iccv,2009,2005,1,163
acl,iccv,2010,1999,1,62
acl,iccv,2011,2005,1,147
acl,iccv,2011,2007,1,248
acl,iccv,2011,2009,1,363
acl,iccv,2012,1999,2,39
acl,iccv,2012,2003,1,102
acl,iccv,2012,2005,1,149
acl,iccv,2012,2007,1,188
acl,iccv,2012,2009,1,237
acl,iccv,2013,2007,1,191
acl,iccv,2014,2003,1,83
acl,iccv,2014,2007,1,147
acl,iccv,2014,2009,1,203
acl,iccv,2014,2013,1,327
