from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
cvpr,aaai,1988,1980,1,16
cvpr,aaai,1988,1982,1,16
cvpr,aaai,1988,1986,3,44
cvpr,aaai,1988,1987,3,50
cvpr,aaai,1989,1983,1,21
cvpr,aaai,1989,1986,1,32
cvpr,aaai,1992,1990,1,30
cvpr,aaai,1994,1991,1,62
cvpr,aaai,1996,1984,1,8
cvpr,aaai,1997,1983,1,13
cvpr,aaai,1997,1990,1,36
cvpr,aaai,1998,1986,2,15
cvpr,aaai,1998,1990,1,26
cvpr,aaai,1998,1996,1,86
cvpr,aaai,1999,1986,1,13
cvpr,aaai,1999,1987,1,10
cvpr,aaai,2000,1998,1,171
cvpr,aaai,2000,1999,1,156
cvpr,aaai,2001,1982,1,8
cvpr,aaai,2001,1986,1,13
cvpr,aaai,2001,1991,1,30
cvpr,aaai,2001,1996,1,76
cvpr,aaai,2001,1999,1,176
cvpr,aaai,2003,1986,1,19
cvpr,aaai,2003,1993,1,63
cvpr,aaai,2003,1994,2,72
cvpr,aaai,2003,1996,2,131
cvpr,aaai,2003,1998,1,223
cvpr,aaai,2003,2000,1,259
cvpr,aaai,2004,1986,1,9
cvpr,aaai,2004,1996,1,112
cvpr,aaai,2004,1999,1,217
cvpr,aaai,2004,2000,1,268
cvpr,aaai,2004,2002,2,291
cvpr,aaai,2005,1993,1,65
cvpr,aaai,2005,2000,2,255
cvpr,aaai,2005,2002,2,289
cvpr,aaai,2005,2004,2,480
cvpr,aaai,2006,2000,3,261
cvpr,aaai,2006,2002,1,301
cvpr,aaai,2006,2004,1,591
cvpr,aaai,2006,2005,4,674
cvpr,aaai,2007,1983,1,12
cvpr,aaai,2007,1993,1,49
cvpr,aaai,2007,1996,1,116
cvpr,aaai,2007,1998,1,176
cvpr,aaai,2007,2000,2,219
cvpr,aaai,2007,2002,2,287
cvpr,aaai,2007,2004,1,476
cvpr,aaai,2007,2005,2,629
cvpr,aaai,2007,2006,1,599
cvpr,aaai,2008,1980,1,14
cvpr,aaai,2008,1997,1,177
cvpr,aaai,2008,1999,1,207
cvpr,aaai,2008,2000,2,265
cvpr,aaai,2008,2001,1,323
cvpr,aaai,2008,2002,3,342
cvpr,aaai,2008,2004,1,573
cvpr,aaai,2008,2005,2,723
cvpr,aaai,2008,2006,7,832
cvpr,aaai,2009,1988,1,16
cvpr,aaai,2009,1996,1,77
cvpr,aaai,2009,1999,1,151
cvpr,aaai,2009,2000,2,171
cvpr,aaai,2009,2002,1,216
cvpr,aaai,2009,2005,1,466
cvpr,aaai,2009,2006,2,571
cvpr,aaai,2009,2007,2,729
cvpr,aaai,2009,2008,1,714
cvpr,aaai,2010,1982,1,5
cvpr,aaai,2010,1999,1,100
cvpr,aaai,2010,2006,1,403
cvpr,aaai,2010,2008,2,577
cvpr,aaai,2011,1999,1,69
cvpr,aaai,2011,2002,1,94
cvpr,aaai,2011,2006,1,237
cvpr,aaai,2011,2008,1,417
cvpr,aaai,2011,2010,3,462
cvpr,aaai,2012,1987,1,10
cvpr,aaai,2012,1988,1,12
cvpr,aaai,2012,2004,1,156
cvpr,aaai,2012,2008,1,354
cvpr,aaai,2013,1999,2,83
cvpr,aaai,2013,2002,1,129
cvpr,aaai,2013,2004,1,213
cvpr,aaai,2013,2005,1,273
cvpr,aaai,2013,2006,1,311
cvpr,aaai,2013,2008,2,477
cvpr,aaai,2013,2010,1,660
cvpr,aaai,2013,2011,5,747
cvpr,aaai,2013,2012,2,858
cvpr,aaai,2014,1982,1,8
cvpr,aaai,2014,2002,1,82
cvpr,aaai,2014,2006,1,221
cvpr,aaai,2014,2010,2,459
cvpr,aaai,2014,2011,4,566
cvpr,aaai,2014,2012,2,685
cvpr,aaai,2014,2013,1,624
cvpr,aaai,2015,1991,1,37
cvpr,aaai,2015,1997,1,61
cvpr,aaai,2015,2002,1,124
cvpr,aaai,2015,2008,3,405
cvpr,aaai,2015,2010,2,575
cvpr,aaai,2015,2011,6,698
cvpr,aaai,2015,2012,3,868
cvpr,aaai,2015,2013,5,992
cvpr,aaai,2015,2014,5,927
