from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
icpr,icann,1996,1991,1,22
icpr,icann,2000,1995,1,193
icpr,icann,2000,1996,1,258
icpr,icann,2000,1998,2,365
icpr,icann,2000,1999,4,322
icpr,icann,2002,1991,1,48
icpr,icann,2002,1995,1,131
icpr,icann,2002,1996,1,162
icpr,icann,2002,1998,1,215
icpr,icann,2004,1996,1,82
icpr,icann,2004,1999,1,122
icpr,icann,2004,2003,2,258
icpr,icann,2006,1993,1,102
icpr,icann,2006,1996,2,196
icpr,icann,2006,1997,1,210
icpr,icann,2006,1999,2,288
icpr,icann,2006,2002,3,440
icpr,icann,2006,2003,1,549
icpr,icann,2008,1996,1,105
icpr,icann,2008,1999,1,181
icpr,icann,2008,2001,1,271
icpr,icann,2008,2005,1,552
icpr,icann,2010,1999,1,59
icpr,icann,2010,2005,1,166
