from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
ml,icml,1988,1987,2,20
ml,icml,1989,1987,3,48
ml,icml,1989,1988,3,17
ml,icml,1990,1987,1,19
ml,icml,1990,1988,9,27
ml,icml,1990,1989,6,32
ml,icml,1991,1987,3,31
ml,icml,1991,1988,10,34
ml,icml,1991,1989,12,50
ml,icml,1991,1990,2,27
ml,icml,1992,1987,2,14
ml,icml,1992,1988,6,28
ml,icml,1992,1989,15,42
ml,icml,1992,1990,5,43
ml,icml,1992,1991,7,21
ml,icml,1993,1987,2,33
ml,icml,1993,1988,11,45
ml,icml,1993,1989,16,57
ml,icml,1993,1990,12,72
ml,icml,1993,1991,7,49
ml,icml,1993,1992,2,21
ml,icml,1994,1987,2,31
ml,icml,1994,1988,3,22
ml,icml,1994,1989,11,48
ml,icml,1994,1990,3,42
ml,icml,1994,1991,9,50
ml,icml,1994,1992,5,45
ml,icml,1994,1993,3,19
ml,icml,1995,1987,1,23
ml,icml,1995,1988,3,19
ml,icml,1995,1989,4,30
ml,icml,1995,1990,4,42
ml,icml,1995,1991,9,46
ml,icml,1995,1992,9,72
ml,icml,1995,1993,5,53
ml,icml,1995,1994,2,30
ml,icml,1996,1987,1,24
ml,icml,1996,1988,7,26
ml,icml,1996,1989,5,41
ml,icml,1996,1990,5,53
ml,icml,1996,1991,4,51
ml,icml,1996,1992,9,69
ml,icml,1996,1993,11,72
ml,icml,1996,1994,7,64
ml,icml,1996,1995,7,30
ml,icml,1997,1988,2,18
ml,icml,1997,1990,2,35
ml,icml,1997,1991,3,31
ml,icml,1997,1992,1,43
ml,icml,1997,1993,5,45
ml,icml,1997,1994,10,61
ml,icml,1997,1995,7,39
ml,icml,1997,1996,5,34
ml,icml,1998,1988,1,9
ml,icml,1998,1989,2,18
ml,icml,1998,1991,3,29
ml,icml,1998,1992,3,49
ml,icml,1998,1993,6,45
ml,icml,1998,1994,5,49
ml,icml,1998,1995,2,59
ml,icml,1998,1996,4,66
ml,icml,1998,1997,4,39
ml,icml,1999,1988,1,10
ml,icml,1999,1989,1,19
ml,icml,1999,1990,1,25
ml,icml,1999,1992,4,36
ml,icml,1999,1993,4,39
ml,icml,1999,1994,6,53
ml,icml,1999,1995,9,56
ml,icml,1999,1996,6,69
ml,icml,1999,1997,6,66
ml,icml,1999,1998,4,30
ml,icml,2000,1987,1,15
ml,icml,2000,1988,4,17
ml,icml,2000,1989,2,18
ml,icml,2000,1991,2,26
ml,icml,2000,1992,4,51
ml,icml,2000,1993,6,44
ml,icml,2000,1994,8,74
ml,icml,2000,1995,12,65
ml,icml,2000,1996,8,69
ml,icml,2000,1997,16,84
ml,icml,2000,1998,4,50
ml,icml,2001,1984,1,6
ml,icml,2001,1989,1,15
ml,icml,2001,1990,1,22
ml,icml,2001,1994,3,31
ml,icml,2001,1995,4,43
ml,icml,2001,1996,5,53
ml,icml,2001,1997,6,78
ml,icml,2001,1998,3,68
ml,icml,2001,1999,4,46
ml,icml,2001,2000,1,19
ml,icml,2002,1990,1,31
ml,icml,2002,1991,4,45
ml,icml,2002,1992,3,48
ml,icml,2002,1993,3,43
ml,icml,2002,1994,3,52
ml,icml,2002,1995,6,74
ml,icml,2002,1996,2,73
ml,icml,2002,1997,5,88
ml,icml,2002,1998,4,92
ml,icml,2002,1999,2,89
ml,icml,2002,2000,6,106
ml,icml,2003,1988,1,7
ml,icml,2003,1989,1,15
