from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
ml,connection,1993,1989,1,57
ml,connection,1995,1993,1,53
ml,connection,1996,1989,1,41
ml,connection,1997,1989,1,24
ml,connection,1998,1989,1,18
ml,connection,1999,1993,1,39
ml,connection,2001,1989,1,15
ml,connection,2002,1993,1,43
ml,connection,2004,1996,1,55
ml,connection,2008,1996,1,34
ml,connection,2010,1995,1,29
ml,connection,2010,2007,1,109
ml,connection,2013,2008,1,193
