from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
connection,colt,2001,1992,1,10
connection,colt,2009,1992,2,8
connection,colt,2010,1994,1,61
connection,colt,2010,1995,1,57
connection,colt,2010,2003,1,80
