from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
connection,cvpr,2007,1983,1,20
connection,cvpr,2007,1986,1,25
connection,cvpr,2009,2005,1,37
