from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
aamas,colt,1997,1995,1,85
aamas,colt,1999,1995,1,17
aamas,colt,2003,1994,1,42
aamas,colt,2004,1994,1,55
aamas,colt,2004,2003,1,223
aamas,colt,2005,1994,1,63
aamas,colt,2005,2002,2,182
aamas,colt,2006,1998,1,98
aamas,colt,2007,2003,1,180
aamas,colt,2007,2004,1,215
aamas,colt,2008,1996,1,58
aamas,colt,2008,1999,1,93
aamas,colt,2009,2000,1,87
aamas,colt,2010,1994,1,29
aamas,colt,2010,2008,1,178
aamas,colt,2011,2006,1,179
aamas,colt,2011,2008,1,202
aamas,colt,2012,2002,1,101
aamas,colt,2014,2008,1,140
aamas,colt,2014,2010,1,188
aamas,colt,2015,1994,1,22
aamas,colt,2015,2001,1,71
aamas,colt,2015,2007,1,163
aamas,colt,2015,2008,1,197
