from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
ictai,ictai,1995,1992,2,22
ictai,ictai,1995,1994,1,28
ictai,ictai,1996,1994,1,15
ictai,ictai,1997,1994,2,29
ictai,ictai,1997,1995,3,24
ictai,ictai,1997,1996,5,36
ictai,ictai,1998,1994,1,18
ictai,ictai,1998,1995,1,15
ictai,ictai,1998,1997,2,21
ictai,ictai,1999,1994,1,20
ictai,ictai,1999,1997,1,34
ictai,ictai,1999,1998,1,45
ictai,ictai,2000,1992,1,4
ictai,ictai,2000,1998,1,6
ictai,ictai,2002,1994,1,22
ictai,ictai,2002,1999,1,48
ictai,ictai,2003,1995,1,28
ictai,ictai,2003,1997,1,36
ictai,ictai,2003,2001,2,70
ictai,ictai,2003,2002,2,70
ictai,ictai,2004,1994,1,37
ictai,ictai,2004,1999,1,54
ictai,ictai,2004,2000,2,65
ictai,ictai,2004,2001,1,64
ictai,ictai,2004,2002,2,78
ictai,ictai,2004,2003,5,72
ictai,ictai,2005,1996,1,36
ictai,ictai,2005,2004,2,52
ictai,ictai,2006,2002,1,27
ictai,ictai,2006,2003,1,28
ictai,ictai,2006,2004,2,33
ictai,ictai,2006,2005,1,22
ictai,ictai,2007,1994,1,46
ictai,ictai,2007,1999,1,68
ictai,ictai,2007,2002,1,96
ictai,ictai,2007,2003,2,95
ictai,ictai,2007,2004,2,138
ictai,ictai,2007,2005,1,124
ictai,ictai,2007,2006,3,113
ictai,ictai,2008,1999,1,50
ictai,ictai,2008,2002,1,102
ictai,ictai,2008,2003,2,115
ictai,ictai,2008,2004,5,118
ictai,ictai,2008,2006,3,121
ictai,ictai,2008,2007,4,97
ictai,ictai,2009,1997,1,48
ictai,ictai,2009,2003,1,70
ictai,ictai,2009,2004,3,74
ictai,ictai,2009,2005,1,79
ictai,ictai,2009,2006,1,80
ictai,ictai,2009,2007,2,95
ictai,ictai,2009,2008,10,84
ictai,ictai,2014,2009,1,12
ictai,ictai,2014,2011,1,8
ictai,ictai,2014,2012,2,11
ictai,ictai,2014,2013,1,12
