from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
ml,acl,1996,1994,1,64
ml,acl,1999,1990,1,25
ml,acl,1999,1993,2,39
ml,acl,1999,1994,4,53
ml,acl,1999,1995,3,56
ml,acl,1999,1996,2,69
ml,acl,1999,1997,1,66
ml,acl,1999,1998,1,30
ml,acl,2000,1997,1,84
ml,acl,2001,1993,1,17
ml,acl,2002,1993,1,43
ml,acl,2005,1996,1,38
ml,acl,2005,1997,1,38
ml,acl,2005,1998,5,57
ml,acl,2005,1999,4,61
ml,acl,2005,2000,3,67
ml,acl,2005,2001,2,63
ml,acl,2005,2002,8,85
ml,acl,2005,2003,4,75
ml,acl,2007,2001,1,56
ml,acl,2007,2002,2,58
ml,acl,2007,2003,1,70
ml,acl,2008,2004,1,86
ml,acl,2009,1993,1,16
ml,acl,2009,1995,1,32
ml,acl,2009,1996,1,38
ml,acl,2009,2001,1,68
ml,acl,2009,2002,3,86
ml,acl,2009,2003,2,104
ml,acl,2009,2004,2,110
ml,acl,2009,2005,6,138
ml,acl,2009,2006,1,123
ml,acl,2009,2007,5,136
ml,acl,2009,2008,1,93
ml,acl,2010,1988,1,7
ml,acl,2010,2002,1,61
ml,acl,2010,2007,2,109
ml,acl,2010,2008,2,89
ml,acl,2010,2009,1,65
ml,acl,2011,1987,1,13
ml,acl,2011,1999,1,45
ml,acl,2011,2001,1,62
ml,acl,2011,2002,1,84
ml,acl,2011,2005,1,107
ml,acl,2011,2009,2,141
ml,acl,2011,2010,1,86
ml,acl,2012,1999,1,37
ml,acl,2012,2005,4,87
ml,acl,2012,2006,1,614
ml,acl,2012,2007,2,109
ml,acl,2012,2008,3,126
ml,acl,2012,2009,1,146
ml,acl,2013,1987,1,10
ml,acl,2013,1996,3,48
ml,acl,2013,1998,1,52
ml,acl,2013,1999,1,63
ml,acl,2013,2002,1,94
ml,acl,2013,2004,1,158
ml,acl,2013,2005,1,144
ml,acl,2013,2007,2,180
ml,acl,2013,2008,4,193
ml,acl,2013,2009,3,229
ml,acl,2013,2010,2,243
ml,acl,2013,2011,2,213
ml,acl,2013,2012,2,146
ml,acl,2014,1998,1,28
ml,acl,2014,2003,1,74
ml,acl,2014,2004,1,65
ml,acl,2014,2007,2,90
ml,acl,2014,2008,1,104
ml,acl,2014,2010,2,128
ml,acl,2014,2011,1,107
ml,acl,2014,2012,2,106
ml,acl,2015,2011,1,103
