from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
icaps,nips,2007,2000,1,4
icaps,nips,2007,2003,1,5
icaps,nips,2007,2006,1,3
icaps,nips,2008,1998,1,5
icaps,nips,2008,2002,2,4
icaps,nips,2009,1999,1,8
icaps,nips,2009,2003,1,14
icaps,nips,2009,2004,1,7
icaps,nips,2010,2000,1,14
icaps,nips,2010,2003,2,15
icaps,nips,2011,2002,1,5
icaps,nips,2011,2003,1,4
icaps,nips,2011,2004,1,6
icaps,nips,2012,2003,1,6
icaps,nips,2014,1999,1,7
icaps,nips,2014,2003,1,10
icaps,nips,2014,2011,1,19
