from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
accv,nips,1995,1988,1,20
accv,nips,1995,1992,1,46
accv,nips,1998,1992,1,65
accv,nips,1998,1995,1,110
accv,nips,2000,1994,1,3
accv,nips,2002,1999,1,23
accv,nips,2004,1997,1,2
accv,nips,2004,2001,1,11
accv,nips,2006,1994,1,44
accv,nips,2006,1995,1,53
accv,nips,2006,1999,2,115
accv,nips,2006,2003,4,176
accv,nips,2006,2004,4,220
accv,nips,2007,1992,1,27
accv,nips,2007,1998,1,68
accv,nips,2007,2000,2,86
accv,nips,2007,2001,4,87
accv,nips,2007,2002,3,93
accv,nips,2007,2003,3,146
accv,nips,2007,2004,1,154
accv,nips,2007,2005,1,215
accv,nips,2007,2006,1,198
accv,nips,2009,1990,2,4
accv,nips,2009,1994,1,19
accv,nips,2009,1998,1,53
accv,nips,2009,1999,2,49
accv,nips,2009,2000,3,64
accv,nips,2009,2001,7,91
accv,nips,2009,2002,5,73
accv,nips,2009,2003,7,117
accv,nips,2009,2004,7,134
accv,nips,2009,2005,4,152
accv,nips,2009,2006,6,180
accv,nips,2009,2007,6,209
accv,nips,2009,2008,6,233
accv,nips,2010,1992,1,29
accv,nips,2010,1995,1,28
accv,nips,2010,1998,3,66
accv,nips,2010,2000,1,68
accv,nips,2010,2001,1,99
accv,nips,2010,2002,2,81
accv,nips,2010,2003,7,152
accv,nips,2010,2004,9,191
accv,nips,2010,2005,5,224
accv,nips,2010,2006,6,236
accv,nips,2010,2007,9,293
accv,nips,2010,2008,4,371
accv,nips,2010,2009,7,354
accv,nips,2011,2002,1,1
accv,nips,2012,1992,1,13
accv,nips,2012,1998,2,54
accv,nips,2012,1999,2,56
accv,nips,2012,2000,1,54
accv,nips,2012,2001,4,70
accv,nips,2012,2002,4,75
accv,nips,2012,2003,7,121
accv,nips,2012,2004,8,150
accv,nips,2012,2005,4,171
accv,nips,2012,2006,6,182
accv,nips,2012,2007,6,240
accv,nips,2012,2008,5,264
accv,nips,2012,2009,13,299
accv,nips,2012,2010,13,389
accv,nips,2012,2011,7,383
accv,nips,2013,2002,1,6
accv,nips,2014,1994,1,14
accv,nips,2014,1997,1,27
accv,nips,2014,1998,1,35
accv,nips,2014,2000,1,36
accv,nips,2014,2001,2,57
accv,nips,2014,2002,2,58
accv,nips,2014,2003,5,68
accv,nips,2014,2004,2,91
accv,nips,2014,2005,4,103
accv,nips,2014,2006,6,132
accv,nips,2014,2007,5,161
accv,nips,2014,2008,5,207
accv,nips,2014,2009,9,245
accv,nips,2014,2010,9,277
accv,nips,2014,2011,8,299
accv,nips,2014,2012,11,399
accv,nips,2014,2013,7,398
accv,nips,2015,2002,1,1
