from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
aaai,cvpr,1984,1982,1,6
aaai,cvpr,1986,1983,1,35
aaai,cvpr,1988,1983,1,11
aaai,cvpr,1990,1989,1,104
aaai,cvpr,1991,1989,1,47
aaai,cvpr,1993,1991,1,49
aaai,cvpr,1994,1991,1,83
aaai,cvpr,1996,1993,1,83
aaai,cvpr,1997,1996,1,83
aaai,cvpr,1998,1994,1,107
aaai,cvpr,1998,1996,2,159
aaai,cvpr,1998,1997,1,187
aaai,cvpr,1999,1994,1,73
aaai,cvpr,2000,1992,1,49
aaai,cvpr,2000,1997,1,114
aaai,cvpr,2000,1998,1,145
aaai,cvpr,2000,1999,1,143
aaai,cvpr,2001,1996,1,2
aaai,cvpr,2001,1997,2,10
aaai,cvpr,2002,1992,1,35
aaai,cvpr,2002,1994,1,64
aaai,cvpr,2002,1997,1,91
aaai,cvpr,2002,1998,2,100
aaai,cvpr,2002,2001,1,180
aaai,cvpr,2004,1991,1,29
aaai,cvpr,2004,1994,1,57
aaai,cvpr,2004,2001,1,108
aaai,cvpr,2004,2003,3,154
aaai,cvpr,2005,1991,1,31
aaai,cvpr,2005,1997,2,89
aaai,cvpr,2005,1998,2,88
aaai,cvpr,2005,2001,1,174
aaai,cvpr,2005,2003,3,245
aaai,cvpr,2005,2004,1,271
aaai,cvpr,2006,2001,2,122
aaai,cvpr,2006,2005,5,315
aaai,cvpr,2007,1994,1,43
aaai,cvpr,2007,1998,1,70
aaai,cvpr,2007,1999,1,89
aaai,cvpr,2007,2003,2,166
aaai,cvpr,2007,2004,2,207
aaai,cvpr,2007,2005,4,289
aaai,cvpr,2007,2006,3,298
aaai,cvpr,2008,1997,3,75
aaai,cvpr,2008,2000,2,112
aaai,cvpr,2008,2003,3,186
aaai,cvpr,2008,2004,2,200
aaai,cvpr,2008,2005,6,308
aaai,cvpr,2008,2006,8,267
aaai,cvpr,2008,2007,2,364
aaai,cvpr,2010,2001,1,77
aaai,cvpr,2010,2003,2,132
aaai,cvpr,2010,2004,1,160
aaai,cvpr,2010,2005,3,183
aaai,cvpr,2010,2006,4,202
aaai,cvpr,2010,2008,4,302
aaai,cvpr,2010,2009,3,318
aaai,cvpr,2011,1999,1,58
aaai,cvpr,2011,2001,1,75
aaai,cvpr,2011,2003,2,109
aaai,cvpr,2011,2004,1,134
aaai,cvpr,2011,2005,2,137
aaai,cvpr,2011,2006,1,156
aaai,cvpr,2011,2007,2,176
aaai,cvpr,2011,2008,5,213
aaai,cvpr,2011,2009,11,264
aaai,cvpr,2011,2010,9,294
aaai,cvpr,2012,1993,1,23
aaai,cvpr,2012,1997,3,34
aaai,cvpr,2012,2000,1,44
aaai,cvpr,2012,2001,1,60
aaai,cvpr,2012,2004,1,85
aaai,cvpr,2012,2006,1,142
aaai,cvpr,2012,2007,2,170
aaai,cvpr,2012,2008,2,190
aaai,cvpr,2012,2009,6,246
aaai,cvpr,2012,2010,7,263
aaai,cvpr,2012,2011,4,253
aaai,cvpr,2013,1994,1,20
aaai,cvpr,2013,1997,1,27
aaai,cvpr,2013,1998,2,34
aaai,cvpr,2013,2000,1,50
aaai,cvpr,2013,2001,2,66
aaai,cvpr,2013,2004,5,94
aaai,cvpr,2013,2005,4,112
aaai,cvpr,2013,2006,2,139
aaai,cvpr,2013,2007,5,160
aaai,cvpr,2013,2008,6,173
aaai,cvpr,2013,2009,2,198
aaai,cvpr,2013,2010,8,278
aaai,cvpr,2013,2011,10,245
aaai,cvpr,2013,2012,8,270
aaai,cvpr,2014,1992,1,19
aaai,cvpr,2014,1998,1,44
aaai,cvpr,2014,1999,1,40
aaai,cvpr,2014,2000,1,55
aaai,cvpr,2014,2005,1,116
aaai,cvpr,2014,2006,6,124
aaai,cvpr,2014,2007,1,148
aaai,cvpr,2014,2008,7,170
aaai,cvpr,2014,2009,4,204
aaai,cvpr,2014,2010,8,266
aaai,cvpr,2014,2011,7,279
aaai,cvpr,2014,2012,13,340
aaai,cvpr,2014,2013,8,324
aaai,cvpr,2015,1991,1,17
aaai,cvpr,2015,1997,1,17
aaai,cvpr,2015,2001,1,23
aaai,cvpr,2015,2005,1,62
aaai,cvpr,2015,2006,1,49
aaai,cvpr,2015,2007,1,80
aaai,cvpr,2015,2008,3,108
aaai,cvpr,2015,2009,6,112
aaai,cvpr,2015,2010,5,155
aaai,cvpr,2015,2011,4,153
aaai,cvpr,2015,2012,5,177
aaai,cvpr,2015,2013,6,210
aaai,cvpr,2015,2014,5,118
