from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
gecco,connection,2001,1995,1,7
gecco,connection,2004,1995,1,46
gecco,connection,2004,1998,1,111
gecco,connection,2006,1998,1,97
gecco,connection,2009,1995,1,52
gecco,connection,2009,2004,2,238
gecco,connection,2010,2007,1,167
gecco,connection,2011,1998,1,63
gecco,connection,2011,2010,2,267
gecco,connection,2012,2004,1,69
gecco,connection,2012,2010,1,162
gecco,connection,2013,1995,1,27
gecco,connection,2013,1998,1,67
gecco,connection,2013,2008,1,173
gecco,connection,2013,2010,1,213
gecco,connection,2014,2007,2,94
gecco,connection,2015,2007,1,102
gecco,connection,2015,2010,2,146
gecco,connection,2015,2012,1,178
