from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
bmvc,accv,1997,1995,1,13
bmvc,accv,1998,1995,1,59
bmvc,accv,2001,2000,2,40
bmvc,accv,2003,2000,1,36
bmvc,accv,2003,2002,2,49
bmvc,accv,2005,2004,1,69
bmvc,accv,2006,1995,1,17
bmvc,accv,2006,2000,1,48
bmvc,accv,2007,2006,2,107
bmvc,accv,2008,2004,3,94
bmvc,accv,2008,2006,1,118
bmvc,accv,2008,2007,1,137
bmvc,accv,2009,2004,2,111
bmvc,accv,2009,2006,3,159
bmvc,accv,2009,2007,2,176
bmvc,accv,2010,1998,1,35
bmvc,accv,2010,2007,3,142
bmvc,accv,2010,2009,2,188
bmvc,accv,2011,2000,1,26
bmvc,accv,2011,2004,1,74
bmvc,accv,2011,2009,3,201
bmvc,accv,2011,2010,5,209
bmvc,accv,2012,2004,1,48
bmvc,accv,2012,2006,1,96
bmvc,accv,2012,2007,1,100
bmvc,accv,2012,2009,1,130
bmvc,accv,2012,2010,4,143
bmvc,accv,2013,2002,1,45
bmvc,accv,2013,2006,1,79
bmvc,accv,2013,2007,1,90
bmvc,accv,2013,2009,1,119
bmvc,accv,2013,2010,3,143
bmvc,accv,2013,2012,2,178
bmvc,accv,2014,2006,1,65
bmvc,accv,2014,2009,1,102
bmvc,accv,2014,2010,1,138
bmvc,accv,2014,2012,8,180
