from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
nips,icann,1995,1993,1,15
nips,icann,1995,1994,1,27
nips,icann,1999,1996,1,31
nips,icann,1999,1998,1,38
nips,icann,2000,1999,1,23
nips,icann,2002,1996,1,31
nips,icann,2002,1999,2,48
nips,icann,2003,1995,1,37
nips,icann,2003,1997,1,54
nips,icann,2003,1999,1,78
nips,icann,2003,2001,1,142
nips,icann,2003,2002,1,115
nips,icann,2004,1999,2,48
nips,icann,2004,2001,1,77
nips,icann,2004,2002,1,98
nips,icann,2004,2003,1,141
nips,icann,2005,1999,1,56
nips,icann,2005,2001,1,77
nips,icann,2006,1998,1,36
nips,icann,2006,1999,1,43
nips,icann,2006,2001,1,74
nips,icann,2007,1998,1,40
nips,icann,2007,1999,1,45
nips,icann,2007,2005,2,190
nips,icann,2008,1997,1,25
nips,icann,2008,1999,1,43
nips,icann,2009,1999,4,68
nips,icann,2009,2001,1,81
nips,icann,2009,2005,2,177
nips,icann,2010,1996,1,30
nips,icann,2010,2003,1,119
nips,icann,2010,2007,3,215
nips,icann,2010,2008,1,266
nips,icann,2010,2009,1,315
nips,icann,2011,1999,2,37
nips,icann,2011,2010,1,297
nips,icann,2012,1994,1,33
nips,icann,2012,1999,1,54
nips,icann,2012,2002,1,86
nips,icann,2012,2008,2,231
nips,icann,2012,2010,1,359
nips,icann,2012,2011,1,353
nips,icann,2013,1999,2,45
nips,icann,2013,2007,1,174
nips,icann,2013,2009,1,263
nips,icann,2013,2011,1,336
nips,icann,2014,1998,1,53
nips,icann,2014,2003,1,100
nips,icann,2014,2006,1,167
nips,icann,2014,2007,2,163
nips,icann,2014,2011,2,314
