from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
bmvc,ml,2004,2002,1,53
bmvc,ml,2005,1996,1,15
bmvc,ml,2005,1998,1,23
bmvc,ml,2006,1998,1,29
bmvc,ml,2006,2001,2,37
bmvc,ml,2006,2003,1,77
bmvc,ml,2008,1999,1,32
bmvc,ml,2008,2001,1,47
bmvc,ml,2009,1995,1,18
bmvc,ml,2009,2001,1,61
bmvc,ml,2010,2001,1,53
bmvc,ml,2010,2009,1,188
bmvc,ml,2011,1988,1,1
bmvc,ml,2011,1995,1,12
bmvc,ml,2011,1999,1,32
bmvc,ml,2011,2002,1,35
bmvc,ml,2011,2006,1,116
bmvc,ml,2011,2009,1,201
bmvc,ml,2012,1991,1,5
bmvc,ml,2012,1999,1,27
bmvc,ml,2012,2006,1,96
bmvc,ml,2012,2009,2,130
bmvc,ml,2013,1992,1,14
bmvc,ml,2013,1994,1,6
bmvc,ml,2013,2006,1,79
bmvc,ml,2013,2009,1,119
bmvc,ml,2013,2010,1,143
bmvc,ml,2014,1995,1,7
bmvc,ml,2014,2006,1,65
bmvc,ml,2014,2010,1,138
bmvc,ml,2014,2012,1,180
