from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
icdar,icml,1999,1997,1,25
icdar,icml,2003,1996,2,69
icdar,icml,2003,1998,1,110
icdar,icml,2003,1999,1,122
icdar,icml,2003,2000,1,107
icdar,icml,2005,1996,1,51
icdar,icml,2005,1999,1,79
icdar,icml,2005,2000,1,70
icdar,icml,2005,2001,2,115
icdar,icml,2005,2002,2,105
icdar,icml,2007,1996,1,27
icdar,icml,2007,1998,1,53
icdar,icml,2007,2000,1,41
icdar,icml,2007,2001,1,85
icdar,icml,2007,2002,1,78
icdar,icml,2007,2006,1,87
icdar,icml,2009,1994,2,29
icdar,icml,2009,1996,1,38
icdar,icml,2009,1997,2,69
icdar,icml,2009,2001,3,102
icdar,icml,2009,2002,2,91
icdar,icml,2009,2003,1,120
icdar,icml,2009,2004,3,126
icdar,icml,2009,2006,2,114
icdar,icml,2009,2007,1,188
icdar,icml,2009,2008,2,143
icdar,icml,2011,2000,1,12
icdar,icml,2011,2001,1,16
icdar,icml,2011,2006,1,26
icdar,icml,2011,2010,1,38
icdar,icml,2015,1995,1,15
icdar,icml,2015,2006,1,34
icdar,icml,2015,2008,1,34
icdar,icml,2015,2009,1,64
icdar,icml,2015,2010,1,63
icdar,icml,2015,2011,1,74
icdar,icml,2015,2013,1,109
