from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
colt,ml,1989,1988,3,12
colt,ml,1990,1987,1,4
colt,ml,1990,1988,1,4
colt,ml,1991,1987,1,9
colt,ml,1991,1988,3,15
colt,ml,1991,1990,3,16
colt,ml,1992,1986,1,6
colt,ml,1992,1987,1,16
colt,ml,1992,1988,1,22
colt,ml,1992,1989,1,25
colt,ml,1992,1990,3,26
colt,ml,1992,1991,2,39
colt,ml,1993,1986,1,6
colt,ml,1993,1987,1,10
colt,ml,1993,1988,2,18
colt,ml,1993,1989,2,23
colt,ml,1993,1990,3,32
colt,ml,1993,1991,1,34
colt,ml,1993,1992,1,61
colt,ml,1994,1987,1,10
colt,ml,1994,1988,3,22
colt,ml,1994,1989,2,17
colt,ml,1994,1990,3,18
colt,ml,1994,1991,2,30
colt,ml,1994,1992,5,51
colt,ml,1994,1993,1,51
colt,ml,1995,1986,1,5
colt,ml,1995,1987,1,14
colt,ml,1995,1988,4,17
colt,ml,1995,1990,2,31
colt,ml,1995,1991,1,47
colt,ml,1995,1992,3,56
colt,ml,1995,1993,3,64
colt,ml,1995,1994,3,60
colt,ml,1996,1987,1,8
colt,ml,1996,1988,2,7
colt,ml,1996,1990,2,17
colt,ml,1996,1992,1,28
colt,ml,1996,1993,1,31
colt,ml,1996,1994,2,30
colt,ml,1996,1995,1,44
colt,ml,1997,1987,1,7
colt,ml,1997,1988,3,15
colt,ml,1997,1990,3,19
colt,ml,1997,1992,1,38
colt,ml,1997,1993,1,32
colt,ml,1997,1994,4,48
colt,ml,1997,1995,1,60
colt,ml,1997,1996,1,60
colt,ml,1998,1988,2,7
colt,ml,1998,1990,2,9
colt,ml,1998,1994,4,30
colt,ml,1998,1997,2,40
colt,ml,1999,1987,1,11
colt,ml,1999,1988,3,15
colt,ml,1999,1990,2,12
colt,ml,1999,1992,4,21
colt,ml,1999,1993,2,21
colt,ml,1999,1994,4,32
colt,ml,1999,1995,3,46
colt,ml,1999,1996,3,44
colt,ml,1999,1997,2,46
colt,ml,1999,1998,5,55
colt,ml,2000,1988,1,2
colt,ml,2001,1986,1,8
colt,ml,2001,1987,1,6
colt,ml,2001,1988,3,8
colt,ml,2001,1990,2,8
colt,ml,2001,1992,2,13
colt,ml,2001,1994,2,28
colt,ml,2001,1995,1,29
colt,ml,2001,1996,1,23
colt,ml,2001,1997,1,25
colt,ml,2001,1998,2,43
colt,ml,2001,1999,3,48
colt,ml,2001,2000,2,28
colt,ml,2002,1988,3,8
colt,ml,2002,1990,1,4
colt,ml,2002,1992,1,8
colt,ml,2002,1994,1,13
colt,ml,2002,1997,2,18
colt,ml,2002,1998,2,17
colt,ml,2002,2000,1,21
colt,ml,2002,2001,3,23
colt,ml,2003,1986,1,1
colt,ml,2003,1988,2,6
colt,ml,2003,1989,1,3
colt,ml,2003,1990,1,2
colt,ml,2003,1995,2,12
colt,ml,2003,1996,1,14
colt,ml,2003,1999,2,27
colt,ml,2003,2000,2,19
colt,ml,2003,2001,2,28
colt,ml,2003,2002,2,27
colt,ml,2004,1986,1,4
colt,ml,2004,1987,1,6
colt,ml,2004,1988,2,3
colt,ml,2004,1990,2,5
colt,ml,2004,1992,1,9
colt,ml,2004,1994,2,19
colt,ml,2004,1995,1,17
colt,ml,2004,1996,1,16
colt,ml,2004,1997,3,20
colt,ml,2004,2002,6,33
colt,ml,2004,2003,2,43
colt,ml,2005,1986,1,4
colt,ml,2005,1987,1,4
colt,ml,2005,1988,3,7
colt,ml,2005,1990,2,6
colt,ml,2005,1994,1,14
colt,ml,2005,1995,1,15
colt,ml,2005,1997,2,23
colt,ml,2005,1998,2,18
colt,ml,2005,1999,4,35
colt,ml,2005,2000,1,21
colt,ml,2005,2001,3,24
colt,ml,2005,2002,7,41
colt,ml,2005,2003,7,34
colt,ml,2005,2004,1,38
colt,ml,2006,1986,1,2
colt,ml,2006,1988,2,9
colt,ml,2006,1990,1,6
colt,ml,2006,1992,1,12
colt,ml,2006,1993,1,11
colt,ml,2006,1994,2,20
colt,ml,2006,1995,1,14
colt,ml,2006,1996,1,29
colt,ml,2006,1998,1,23
colt,ml,2006,1999,1,23
colt,ml,2006,2000,1,17
colt,ml,2006,2001,2,21
colt,ml,2006,2002,3,28
colt,ml,2006,2003,1,31
colt,ml,2006,2004,2,46
colt,ml,2007,1988,3,3
colt,ml,2007,1989,1,3
colt,ml,2007,1990,1,4
colt,ml,2007,1991,1,4
colt,ml,2007,1992,1,7
colt,ml,2007,1993,1,10
colt,ml,2007,1995,1,15
colt,ml,2007,1996,1,12
colt,ml,2007,1997,1,12
colt,ml,2007,1998,1,14
colt,ml,2007,1999,1,24
colt,ml,2007,2001,1,25
colt,ml,2007,2002,2,16
colt,ml,2007,2003,2,27
colt,ml,2007,2004,1,37
colt,ml,2007,2005,1,29
colt,ml,2007,2006,1,43
colt,ml,2008,1988,1,4
colt,ml,2008,1994,1,4
colt,ml,2008,1995,2,6
colt,ml,2008,1998,1,9
colt,ml,2008,1999,1,11
colt,ml,2008,2000,1,4
colt,ml,2008,2002,1,10
colt,ml,2009,1988,1,2
colt,ml,2009,1994,1,1
colt,ml,2009,1998,1,6
colt,ml,2009,2002,1,7
colt,ml,2009,2008,1,12
colt,ml,2010,1999,1,3
colt,ml,2010,2002,1,7
colt,ml,2011,2002,1,2
colt,ml,2011,2008,1,5
colt,ml,2012,1993,1,2
colt,ml,2012,1994,1,2
colt,ml,2012,1997,1,2
colt,ml,2012,2006,1,8
colt,ml,2012,2008,1,11
colt,ml,2012,2009,2,13
colt,ml,2012,2010,1,11
colt,ml,2012,2011,1,15
colt,ml,2013,1988,2,3
colt,ml,2013,1998,1,13
colt,ml,2013,2001,2,17
colt,ml,2013,2002,3,14
colt,ml,2013,2006,1,32
colt,ml,2013,2007,3,33
colt,ml,2013,2008,2,32
colt,ml,2013,2009,1,38
colt,ml,2013,2010,2,39
colt,ml,2014,1989,1,3
colt,ml,2014,1995,2,8
colt,ml,2014,1999,1,9
colt,ml,2014,2002,2,9
colt,ml,2014,2003,1,13
colt,ml,2014,2007,1,18
colt,ml,2014,2008,1,15
colt,ml,2014,2009,1,24
colt,ml,2014,2011,1,26
colt,ml,2014,2012,1,41
colt,ml,2015,1997,1,3
colt,ml,2015,1998,1,3
colt,ml,2015,2007,1,5
colt,ml,2015,2008,1,8
colt,ml,2015,2009,1,8
