from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
icann,colt,1995,1993,1,15
icann,colt,1996,1992,2,42
icann,colt,1997,1992,1,60
icann,colt,1997,1995,1,96
icann,colt,1997,1996,1,116
icann,colt,1998,1992,1,6
icann,colt,2001,1991,1,29
icann,colt,2001,1992,1,39
icann,colt,2001,1994,1,46
icann,colt,2001,1995,1,51
icann,colt,2001,1998,1,83
icann,colt,2002,1992,1,35
icann,colt,2002,1998,5,98
icann,colt,2002,1999,1,100
icann,colt,2003,1994,1,32
icann,colt,2003,2001,1,90
icann,colt,2005,1992,1,51
icann,colt,2005,1994,2,53
icann,colt,2005,2002,1,145
icann,colt,2006,2004,1,144
icann,colt,2007,1992,1,39
icann,colt,2007,1993,2,37
icann,colt,2007,1994,1,48
icann,colt,2008,1993,1,28
icann,colt,2008,1998,1,65
icann,colt,2008,1999,1,80
icann,colt,2009,1993,1,33
icann,colt,2009,1998,1,58
icann,colt,2009,2001,1,69
icann,colt,2009,2005,1,125
icann,colt,2010,1992,1,19
icann,colt,2010,1998,1,54
icann,colt,2011,1993,1,26
icann,colt,2011,1995,1,28
icann,colt,2011,1999,1,58
icann,colt,2012,1998,1,22
icann,colt,2013,1992,1,22
