from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
ml,emnlp,2005,2002,2,85
ml,emnlp,2005,2003,3,75
ml,emnlp,2006,2002,1,98
ml,emnlp,2007,2002,1,58
ml,emnlp,2007,2004,1,77
ml,emnlp,2008,2002,1,69
ml,emnlp,2009,2002,2,86
ml,emnlp,2009,2004,1,110
ml,emnlp,2009,2005,2,138
ml,emnlp,2009,2006,1,123
ml,emnlp,2010,2002,1,61
ml,emnlp,2010,2006,2,114
ml,emnlp,2010,2008,2,89
ml,emnlp,2011,2007,1,147
ml,emnlp,2011,2008,2,132
ml,emnlp,2011,2009,2,141
ml,emnlp,2011,2010,2,86
ml,emnlp,2012,2002,2,69
ml,emnlp,2012,2007,1,109
ml,emnlp,2012,2009,1,146
ml,emnlp,2013,2000,1,62
ml,emnlp,2013,2002,1,94
ml,emnlp,2013,2005,1,144
ml,emnlp,2013,2006,2,156
ml,emnlp,2013,2007,2,180
ml,emnlp,2013,2008,5,193
ml,emnlp,2013,2009,3,229
ml,emnlp,2013,2010,2,243
ml,emnlp,2013,2011,4,213
ml,emnlp,2013,2012,3,146
ml,emnlp,2014,2005,1,66
ml,emnlp,2014,2006,1,102
ml,emnlp,2014,2007,1,90
ml,emnlp,2014,2008,3,104
ml,emnlp,2014,2009,2,133
ml,emnlp,2014,2010,1,128
ml,emnlp,2014,2011,2,107
ml,emnlp,2014,2012,1,106
ml,emnlp,2015,2005,1,64
ml,emnlp,2015,2008,1,84
ml,emnlp,2015,2011,2,103
