from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
coling,ecai,1984,1982,1,59
coling,ecai,1986,1982,1,30
coling,ecai,1986,1984,3,53
coling,ecai,1986,1985,1,45
coling,ecai,1988,1984,1,36
coling,ecai,1988,1985,1,34
coling,ecai,1990,1984,2,26
coling,ecai,1990,1988,1,96
coling,ecai,1992,1982,1,11
coling,ecai,1992,1990,6,112
coling,ecai,1994,1987,1,34
coling,ecai,1994,1990,3,68
coling,ecai,1994,1992,2,103
coling,ecai,1996,1987,1,19
coling,ecai,1996,1990,2,49
coling,ecai,1996,1992,1,76
coling,ecai,1998,1996,1,84
coling,ecai,2000,1991,1,24
coling,ecai,2000,1994,1,51
coling,ecai,2000,1998,1,103
coling,ecai,2001,1996,1,13
coling,ecai,2001,1998,2,16
coling,ecai,2002,1984,1,7
coling,ecai,2002,1994,1,61
coling,ecai,2002,2000,4,187
coling,ecai,2004,1996,1,37
coling,ecai,2006,2002,1,147
coling,ecai,2006,2004,1,203
coling,ecai,2008,2002,1,103
coling,ecai,2009,2004,1,56
coling,ecai,2010,2006,1,282
coling,ecai,2010,2008,2,371
coling,ecai,2011,2004,1,31
coling,ecai,2011,2006,1,33
coling,ecai,2011,2008,1,47
coling,ecai,2012,2002,1,100
coling,ecai,2012,2010,1,388
coling,ecai,2013,2008,1,107
coling,ecai,2014,2002,1,70
coling,ecai,2014,2006,1,118
coling,ecai,2014,2010,2,274
