from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
emnlp,coling,2000,1992,3,10
emnlp,coling,2000,1994,6,21
emnlp,coling,2000,1996,3,26
emnlp,coling,2002,1992,1,8
emnlp,coling,2002,1994,3,16
emnlp,coling,2002,1996,2,29
emnlp,coling,2002,1998,3,33
emnlp,coling,2002,2000,9,52
emnlp,coling,2003,1992,1,2
emnlp,coling,2003,1994,2,8
emnlp,coling,2003,1996,1,9
emnlp,coling,2003,1998,2,14
emnlp,coling,2003,2000,3,24
emnlp,coling,2003,2002,8,43
emnlp,coling,2004,1988,1,1
emnlp,coling,2004,1990,1,3
emnlp,coling,2004,1992,1,6
emnlp,coling,2004,1996,1,6
emnlp,coling,2004,2000,3,23
emnlp,coling,2004,2002,4,39
emnlp,coling,2005,1988,2,4
emnlp,coling,2005,1990,1,12
emnlp,coling,2005,1992,4,26
emnlp,coling,2005,1994,3,17
emnlp,coling,2005,1996,2,26
emnlp,coling,2005,1998,2,55
emnlp,coling,2005,2000,8,76
emnlp,coling,2005,2002,14,105
emnlp,coling,2005,2004,23,161
emnlp,coling,2006,1988,1,4
emnlp,coling,2006,1990,1,5
emnlp,coling,2006,1992,1,6
emnlp,coling,2006,1996,1,20
emnlp,coling,2006,1998,1,23
emnlp,coling,2006,2000,4,25
emnlp,coling,2006,2002,9,61
emnlp,coling,2006,2003,1,67
emnlp,coling,2006,2004,10,100
emnlp,coling,2006,2005,3,101
emnlp,coling,2007,1992,1,5
emnlp,coling,2007,1994,2,13
emnlp,coling,2007,1996,2,15
emnlp,coling,2007,2000,7,40
emnlp,coling,2007,2002,6,52
emnlp,coling,2007,2003,1,73
emnlp,coling,2007,2004,16,92
emnlp,coling,2007,2005,1,92
emnlp,coling,2007,2006,34,117
emnlp,coling,2008,1982,1,2
emnlp,coling,2008,1992,1,9
emnlp,coling,2008,1996,5,20
emnlp,coling,2008,1998,3,42
emnlp,coling,2008,2000,5,49
emnlp,coling,2008,2002,13,81
emnlp,coling,2008,2004,17,121
emnlp,coling,2008,2005,1,133
emnlp,coling,2008,2006,35,157
emnlp,coling,2009,1988,2,7
emnlp,coling,2009,1990,4,15
emnlp,coling,2009,1992,1,14
emnlp,coling,2009,1994,2,12
emnlp,coling,2009,1996,6,31
emnlp,coling,2009,1998,1,40
emnlp,coling,2009,2000,8,56
emnlp,coling,2009,2002,15,83
emnlp,coling,2009,2003,1,118
emnlp,coling,2009,2004,27,161
emnlp,coling,2009,2006,40,188
emnlp,coling,2009,2008,36,273
emnlp,coling,2010,1984,1,3
emnlp,coling,2010,1990,1,6
emnlp,coling,2010,1992,3,12
emnlp,coling,2010,2000,5,37
emnlp,coling,2010,2002,7,58
emnlp,coling,2010,2004,8,85
emnlp,coling,2010,2005,1,106
emnlp,coling,2010,2006,42,144
emnlp,coling,2010,2008,28,170
emnlp,coling,2011,1965,1,2
emnlp,coling,2011,1980,1,3
emnlp,coling,2011,1982,1,3
emnlp,coling,2011,1986,1,3
emnlp,coling,2011,1988,4,7
emnlp,coling,2011,1992,3,13
emnlp,coling,2011,1994,3,14
emnlp,coling,2011,1996,7,31
emnlp,coling,2011,1998,2,28
emnlp,coling,2011,2000,4,38
emnlp,coling,2011,2002,9,71
emnlp,coling,2011,2004,11,101
emnlp,coling,2011,2005,1,116
emnlp,coling,2011,2006,36,162
emnlp,coling,2011,2008,26,189
emnlp,coling,2011,2009,2,255
emnlp,coling,2011,2010,35,292
emnlp,coling,2012,1990,1,8
emnlp,coling,2012,1992,1,11
emnlp,coling,2012,1994,1,9
emnlp,coling,2012,1996,5,24
emnlp,coling,2012,1998,2,29
emnlp,coling,2012,2000,3,47
emnlp,coling,2012,2002,5,61
emnlp,coling,2012,2004,12,93
emnlp,coling,2012,2005,2,108
emnlp,coling,2012,2006,30,139
emnlp,coling,2012,2008,16,170
emnlp,coling,2012,2010,39,251
emnlp,coling,2012,2011,2,260
emnlp,coling,2013,1992,1,13
emnlp,coling,2013,1994,2,7
emnlp,coling,2013,1996,3,13
emnlp,coling,2013,2000,1,28
emnlp,coling,2013,2002,1,43
emnlp,coling,2013,2004,12,87
emnlp,coling,2013,2005,1,78
emnlp,coling,2013,2006,25,117
emnlp,coling,2013,2008,12,144
emnlp,coling,2013,2009,1,193
emnlp,coling,2013,2010,23,226
emnlp,coling,2013,2011,1,211
emnlp,coling,2013,2012,17,264
emnlp,coling,2014,1986,1,4
emnlp,coling,2014,1990,1,11
emnlp,coling,2014,1992,2,13
emnlp,coling,2014,1994,2,14
emnlp,coling,2014,1996,2,30
emnlp,coling,2014,2000,4,40
emnlp,coling,2014,2002,7,54
emnlp,coling,2014,2004,8,70
emnlp,coling,2014,2005,2,89
emnlp,coling,2014,2006,26,109
emnlp,coling,2014,2008,20,174
emnlp,coling,2014,2009,1,187
emnlp,coling,2014,2010,36,232
emnlp,coling,2014,2012,35,298
emnlp,coling,2014,2013,5,300
emnlp,coling,2015,2010,1,8
