from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
iccbr,ijcai,1995,1991,3,28
iccbr,ijcai,1995,1993,4,33
iccbr,ijcai,1997,1985,1,4
iccbr,ijcai,1997,1987,1,8
iccbr,ijcai,1997,1991,1,15
iccbr,ijcai,1997,1993,2,24
iccbr,ijcai,1997,1995,10,51
iccbr,ijcai,1999,1977,1,1
iccbr,ijcai,1999,1989,2,4
iccbr,ijcai,1999,1991,1,11
iccbr,ijcai,1999,1993,1,14
iccbr,ijcai,1999,1995,7,33
iccbr,ijcai,1999,1997,3,41
iccbr,ijcai,2001,1971,1,1
iccbr,ijcai,2001,1989,1,3
iccbr,ijcai,2001,1993,2,14
iccbr,ijcai,2001,1995,6,45
iccbr,ijcai,2001,1997,2,40
iccbr,ijcai,2001,1999,5,41
iccbr,ijcai,2003,1971,1,2
iccbr,ijcai,2003,1989,1,8
iccbr,ijcai,2003,1991,1,7
iccbr,ijcai,2003,1993,1,10
iccbr,ijcai,2003,1995,7,33
iccbr,ijcai,2003,1999,3,30
iccbr,ijcai,2003,2001,4,48
iccbr,ijcai,2005,1991,2,9
iccbr,ijcai,2005,1995,1,24
iccbr,ijcai,2005,1999,2,29
iccbr,ijcai,2005,2001,2,52
iccbr,ijcai,2005,2003,5,41
iccbr,ijcai,2007,1977,1,1
iccbr,ijcai,2007,1989,1,4
iccbr,ijcai,2007,1993,2,7
iccbr,ijcai,2007,1995,2,13
iccbr,ijcai,2007,1997,2,17
iccbr,ijcai,2007,1999,2,26
iccbr,ijcai,2007,2003,1,29
iccbr,ijcai,2007,2005,2,39
iccbr,ijcai,2009,1989,1,4
iccbr,ijcai,2009,1993,1,6
iccbr,ijcai,2009,1995,3,12
iccbr,ijcai,2009,1997,1,14
iccbr,ijcai,2009,1999,2,13
iccbr,ijcai,2009,2001,2,26
iccbr,ijcai,2009,2003,3,25
iccbr,ijcai,2009,2005,1,44
iccbr,ijcai,2009,2006,1,29
iccbr,ijcai,2009,2007,5,42
iccbr,ijcai,2010,1995,2,15
iccbr,ijcai,2010,1999,3,18
iccbr,ijcai,2010,2001,2,29
iccbr,ijcai,2010,2003,2,29
iccbr,ijcai,2010,2007,4,45
iccbr,ijcai,2011,1971,1,2
iccbr,ijcai,2011,1995,2,12
iccbr,ijcai,2011,1999,2,13
iccbr,ijcai,2011,2001,3,18
iccbr,ijcai,2011,2003,3,12
iccbr,ijcai,2011,2005,1,15
iccbr,ijcai,2011,2007,3,27
iccbr,ijcai,2011,2009,1,36
iccbr,ijcai,2012,1975,1,1
iccbr,ijcai,2012,1991,1,3
iccbr,ijcai,2012,1993,1,2
iccbr,ijcai,2012,2001,3,13
iccbr,ijcai,2012,2003,1,16
iccbr,ijcai,2012,2007,2,28
iccbr,ijcai,2012,2009,1,27
iccbr,ijcai,2012,2011,3,27
iccbr,ijcai,2013,1995,3,8
iccbr,ijcai,2013,1999,1,10
iccbr,ijcai,2013,2001,1,17
iccbr,ijcai,2013,2003,2,8
iccbr,ijcai,2013,2007,2,24
iccbr,ijcai,2013,2011,1,22
iccbr,ijcai,2014,1995,1,11
iccbr,ijcai,2014,1997,1,15
iccbr,ijcai,2014,1999,1,17
iccbr,ijcai,2014,2001,2,24
iccbr,ijcai,2014,2003,1,22
iccbr,ijcai,2014,2007,3,20
iccbr,ijcai,2014,2011,1,30
iccbr,ijcai,2014,2013,2,31
