from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
accv,icml,2006,1996,1,65
accv,icml,2006,1999,1,115
accv,icml,2006,2003,1,176
accv,icml,2006,2004,1,220
accv,icml,2007,1998,1,68
accv,icml,2007,2002,2,93
accv,icml,2007,2004,2,154
accv,icml,2007,2006,3,198
accv,icml,2009,1996,1,27
accv,icml,2009,2001,2,91
accv,icml,2009,2003,3,117
accv,icml,2009,2004,4,134
accv,icml,2009,2005,1,152
accv,icml,2009,2006,4,180
accv,icml,2009,2007,2,209
accv,icml,2009,2008,1,233
accv,icml,2010,1992,1,29
accv,icml,2010,1995,1,28
accv,icml,2010,1997,1,44
accv,icml,2010,1999,1,63
accv,icml,2010,2000,1,68
accv,icml,2010,2001,1,99
accv,icml,2010,2002,1,81
accv,icml,2010,2003,2,152
accv,icml,2010,2004,3,191
accv,icml,2010,2005,3,224
accv,icml,2010,2006,4,236
accv,icml,2010,2007,5,293
accv,icml,2010,2008,3,371
accv,icml,2010,2009,5,354
accv,icml,2012,1997,1,41
accv,icml,2012,1999,1,56
accv,icml,2012,2000,1,54
accv,icml,2012,2001,1,70
accv,icml,2012,2002,1,75
accv,icml,2012,2003,3,121
accv,icml,2012,2004,3,150
accv,icml,2012,2005,4,171
accv,icml,2012,2006,3,182
accv,icml,2012,2007,7,240
accv,icml,2012,2008,4,264
accv,icml,2012,2009,10,299
accv,icml,2012,2010,6,389
accv,icml,2012,2011,4,383
accv,icml,2013,2011,1,18
accv,icml,2014,1996,1,23
accv,icml,2014,1997,1,27
accv,icml,2014,1998,2,35
accv,icml,2014,2002,1,58
accv,icml,2014,2003,3,68
accv,icml,2014,2005,3,103
accv,icml,2014,2006,4,132
accv,icml,2014,2007,4,161
accv,icml,2014,2008,4,207
accv,icml,2014,2009,5,245
accv,icml,2014,2010,8,277
accv,icml,2014,2011,7,299
accv,icml,2014,2012,6,399
accv,icml,2014,2013,3,398
accv,icml,2015,2010,1,7
accv,icml,2015,2013,1,8
