from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
iconip,iccbr,2006,2001,1,172
iconip,iccbr,2009,1999,1,76
iconip,iccbr,2012,1995,1,43
iconip,iccbr,2014,2005,1,78
