from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
aaai,connection,1998,1989,1,24
aaai,connection,2001,1991,1,2
aaai,connection,2001,1992,1,2
aaai,connection,2006,2000,1,106
aaai,connection,2007,2006,2,298
aaai,connection,2010,2006,1,202
aaai,connection,2013,1990,1,10
