from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
connection,iconip,1996,1992,1,3
connection,iconip,2007,1998,1,46
connection,iconip,2007,2001,1,43
connection,iconip,2007,2002,1,37
connection,iconip,2010,1995,1,57
connection,iconip,2010,2002,1,73
connection,iconip,2010,2008,1,35
connection,iconip,2011,2003,1,9
connection,iconip,2011,2009,1,23
connection,iconip,2012,2004,1,5
connection,iconip,2014,2009,1,37
