from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
emnlp,colt,2000,1992,1,10
emnlp,colt,2000,1998,1,26
emnlp,colt,2002,1994,1,16
emnlp,colt,2002,1998,2,33
emnlp,colt,2003,1998,3,14
emnlp,colt,2003,2001,1,20
emnlp,colt,2004,1992,1,6
emnlp,colt,2004,2003,1,41
emnlp,colt,2005,1992,1,26
emnlp,colt,2005,1993,1,22
emnlp,colt,2005,1998,3,55
emnlp,colt,2005,2001,1,68
emnlp,colt,2006,1998,3,23
emnlp,colt,2007,1992,1,5
emnlp,colt,2007,1998,2,19
emnlp,colt,2008,1992,1,9
emnlp,colt,2008,1998,2,42
emnlp,colt,2008,2001,1,42
emnlp,colt,2008,2003,2,85
emnlp,colt,2008,2006,1,157
emnlp,colt,2009,1998,2,40
emnlp,colt,2009,2001,1,46
emnlp,colt,2010,1998,2,26
emnlp,colt,2010,2003,1,84
emnlp,colt,2011,1992,1,13
emnlp,colt,2011,1998,2,28
emnlp,colt,2011,2001,1,51
emnlp,colt,2012,1998,1,29
emnlp,colt,2012,2001,1,46
emnlp,colt,2012,2008,2,170
emnlp,colt,2013,1998,2,17
emnlp,colt,2013,2001,1,38
emnlp,colt,2013,2003,2,59
