from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
iccbr,uai,1999,1990,1,11
iccbr,uai,2003,1998,2,32
iccbr,uai,2005,1998,1,19
iccbr,uai,2013,2001,1,17
iccbr,uai,2014,1999,1,17
iccbr,uai,2014,2000,1,12
iccbr,uai,2014,2002,1,14
iccbr,uai,2014,2012,1,28
