from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
ilp,aaai,1996,1990,1,9
ilp,aaai,1996,1992,2,19
ilp,aaai,1996,1993,3,24
ilp,aaai,1996,1994,1,23
ilp,aaai,1997,1984,1,2
ilp,aaai,1997,1991,1,14
ilp,aaai,1997,1992,1,19
ilp,aaai,1997,1993,1,14
ilp,aaai,1997,1994,3,18
ilp,aaai,1997,1996,1,27
ilp,aaai,1998,1992,3,15
ilp,aaai,1998,1994,3,18
ilp,aaai,1998,1996,3,25
ilp,aaai,1999,1990,1,7
ilp,aaai,1999,1994,2,14
ilp,aaai,1999,1996,1,11
ilp,aaai,1999,1998,2,31
ilp,aaai,2000,1992,3,14
ilp,aaai,2000,1993,1,13
ilp,aaai,2000,1994,1,13
ilp,aaai,2000,1996,2,19
ilp,aaai,2000,1998,1,37
ilp,aaai,2001,1988,1,3
ilp,aaai,2001,1996,2,18
ilp,aaai,2001,1997,1,28
ilp,aaai,2001,1998,2,19
ilp,aaai,2001,1999,2,25
ilp,aaai,2001,2000,1,23
ilp,aaai,2002,1986,1,1
ilp,aaai,2002,1992,1,7
ilp,aaai,2002,1993,1,13
ilp,aaai,2002,1994,1,10
ilp,aaai,2002,1996,1,18
ilp,aaai,2002,1997,2,23
ilp,aaai,2002,1998,2,18
ilp,aaai,2002,1999,1,22
ilp,aaai,2003,1992,1,9
ilp,aaai,2003,1996,1,15
ilp,aaai,2004,1992,2,11
ilp,aaai,2004,1993,1,12
ilp,aaai,2004,1996,1,11
ilp,aaai,2004,1999,2,17
ilp,aaai,2004,2000,1,20
ilp,aaai,2004,2002,1,18
ilp,aaai,2005,1988,1,2
ilp,aaai,2005,1990,1,13
ilp,aaai,2005,1991,1,9
ilp,aaai,2005,1992,2,14
ilp,aaai,2005,1994,1,20
ilp,aaai,2005,1996,2,22
ilp,aaai,2005,1998,2,23
ilp,aaai,2005,1999,1,31
ilp,aaai,2005,2000,1,24
ilp,aaai,2006,2002,1,15
ilp,aaai,2007,1987,1,4
ilp,aaai,2007,1992,2,11
ilp,aaai,2007,1996,1,13
ilp,aaai,2007,1998,1,18
ilp,aaai,2007,1999,1,19
ilp,aaai,2007,2000,1,16
ilp,aaai,2007,2005,7,31
ilp,aaai,2007,2006,1,26
ilp,aaai,2008,1986,1,4
ilp,aaai,2008,1987,1,3
ilp,aaai,2008,1992,2,10
ilp,aaai,2008,1996,1,20
ilp,aaai,2008,2002,2,21
ilp,aaai,2008,2004,1,35
ilp,aaai,2008,2005,3,33
ilp,aaai,2008,2006,2,31
ilp,aaai,2008,2007,1,28
ilp,aaai,2009,1992,1,7
ilp,aaai,2009,1994,1,6
ilp,aaai,2009,1999,1,8
ilp,aaai,2009,2000,1,12
ilp,aaai,2009,2006,4,31
ilp,aaai,2009,2007,2,24
ilp,aaai,2009,2008,3,30
ilp,aaai,2010,1992,1,6
ilp,aaai,2010,1999,1,10
ilp,aaai,2010,2005,1,8
ilp,aaai,2010,2006,2,15
ilp,aaai,2010,2007,1,16
ilp,aaai,2010,2008,1,25
ilp,aaai,2010,2009,1,28
ilp,aaai,2011,1987,1,3
ilp,aaai,2011,1993,1,6
ilp,aaai,2011,1998,1,7
ilp,aaai,2011,2005,1,16
ilp,aaai,2011,2008,3,25
ilp,aaai,2012,1992,1,3
ilp,aaai,2012,1996,1,9
ilp,aaai,2012,1998,1,6
ilp,aaai,2012,2005,1,6
ilp,aaai,2012,2006,2,11
ilp,aaai,2012,2008,3,17
ilp,aaai,2012,2010,2,18
ilp,aaai,2013,2008,1,9
