from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
aaai,icra,1986,1985,4,56
aaai,icra,1988,1985,1,15
aaai,icra,1988,1986,1,12
aaai,icra,1990,1987,2,76
aaai,icra,1991,1989,2,47
aaai,icra,1992,1986,1,13
aaai,icra,1992,1989,1,34
aaai,icra,1992,1990,2,60
aaai,icra,1992,1991,1,50
aaai,icra,1993,1987,2,24
aaai,icra,1993,1992,1,52
aaai,icra,1994,1985,1,16
aaai,icra,1994,1989,1,54
aaai,icra,1994,1991,1,83
aaai,icra,1994,1992,3,96
aaai,icra,1994,1993,2,105
aaai,icra,1995,1992,1,7
aaai,icra,1996,1985,2,20
aaai,icra,1996,1990,2,44
aaai,icra,1996,1991,1,59
aaai,icra,1996,1993,1,83
aaai,icra,1996,1994,5,108
aaai,icra,1997,1985,1,9
aaai,icra,1997,1991,1,33
aaai,icra,1997,1993,1,44
aaai,icra,1997,1994,2,65
aaai,icra,1997,1996,1,83
aaai,icra,1998,1985,1,17
aaai,icra,1998,1990,1,66
aaai,icra,1998,1991,1,73
aaai,icra,1998,1992,1,74
aaai,icra,1998,1993,1,66
aaai,icra,1998,1994,1,107
aaai,icra,1998,1995,2,124
aaai,icra,1998,1996,2,159
aaai,icra,1998,1997,2,187
aaai,icra,1999,1987,1,19
aaai,icra,1999,1990,1,39
aaai,icra,1999,1993,1,52
aaai,icra,1999,1994,2,73
aaai,icra,1999,1995,1,82
aaai,icra,1999,1996,2,88
aaai,icra,1999,1997,1,110
aaai,icra,1999,1998,3,131
aaai,icra,2000,1985,1,13
aaai,icra,2000,1992,2,49
aaai,icra,2000,1993,2,50
aaai,icra,2000,1994,1,81
aaai,icra,2000,1995,1,82
aaai,icra,2002,1985,1,14
aaai,icra,2002,1994,1,64
aaai,icra,2002,1998,1,100
aaai,icra,2002,1999,1,151
aaai,icra,2002,2000,2,160
aaai,icra,2004,1994,1,57
aaai,icra,2004,1996,1,59
aaai,icra,2004,1997,1,70
aaai,icra,2004,1998,2,74
aaai,icra,2004,2000,3,105
aaai,icra,2004,2001,1,108
aaai,icra,2004,2002,1,120
aaai,icra,2004,2003,4,154
aaai,icra,2005,1985,1,17
aaai,icra,2005,1994,2,56
aaai,icra,2005,1999,4,108
aaai,icra,2005,2000,2,123
aaai,icra,2005,2001,4,174
aaai,icra,2005,2002,5,180
aaai,icra,2005,2003,5,245
aaai,icra,2005,2004,7,271
aaai,icra,2006,1993,1,36
aaai,icra,2006,1996,1,59
aaai,icra,2006,1997,1,70
aaai,icra,2006,1999,2,88
aaai,icra,2006,2002,4,183
aaai,icra,2006,2004,5,253
aaai,icra,2006,2005,5,315
aaai,icra,2007,1985,1,11
aaai,icra,2007,1996,1,50
aaai,icra,2007,1998,2,70
aaai,icra,2007,1999,1,89
aaai,icra,2007,2001,1,105
aaai,icra,2007,2002,3,130
aaai,icra,2007,2004,1,207
aaai,icra,2007,2005,5,289
aaai,icra,2007,2006,1,298
aaai,icra,2008,1988,1,21
aaai,icra,2008,1990,1,24
aaai,icra,2008,1996,1,58
aaai,icra,2008,2000,1,112
aaai,icra,2008,2003,2,186
aaai,icra,2008,2004,2,200
aaai,icra,2008,2005,4,308
aaai,icra,2008,2006,1,267
aaai,icra,2008,2007,2,364
aaai,icra,2009,1998,1,3
aaai,icra,2010,1991,1,27
aaai,icra,2010,1993,1,29
aaai,icra,2010,1994,1,38
aaai,icra,2010,1999,1,89
aaai,icra,2010,2000,4,59
aaai,icra,2010,2001,3,77
aaai,icra,2010,2002,1,113
aaai,icra,2010,2003,2,132
aaai,icra,2010,2004,3,160
aaai,icra,2010,2005,5,183
aaai,icra,2010,2006,1,202
aaai,icra,2010,2007,9,276
aaai,icra,2010,2008,4,302
aaai,icra,2010,2009,10,318
aaai,icra,2011,1994,1,30
aaai,icra,2011,1995,1,22
aaai,icra,2011,1996,1,30
aaai,icra,2011,1998,2,45
aaai,icra,2011,2000,3,61
aaai,icra,2011,2002,2,81
aaai,icra,2011,2006,3,156
aaai,icra,2011,2007,1,176
aaai,icra,2011,2008,3,213
aaai,icra,2011,2009,5,264
aaai,icra,2011,2010,6,294
aaai,icra,2012,2000,1,44
aaai,icra,2012,2002,1,64
aaai,icra,2012,2003,1,100
aaai,icra,2012,2004,1,85
aaai,icra,2012,2005,1,115
aaai,icra,2012,2007,2,170
aaai,icra,2012,2008,1,190
aaai,icra,2012,2009,3,246
aaai,icra,2012,2010,4,263
aaai,icra,2012,2011,3,253
aaai,icra,2013,1996,1,34
aaai,icra,2013,1997,1,27
aaai,icra,2013,2001,1,66
aaai,icra,2013,2004,1,94
aaai,icra,2013,2009,3,198
aaai,icra,2013,2010,4,278
aaai,icra,2013,2011,9,245
aaai,icra,2013,2012,4,270
aaai,icra,2014,1985,1,9
aaai,icra,2014,1990,1,20
aaai,icra,2014,1994,1,31
aaai,icra,2014,1997,1,41
aaai,icra,2014,2000,2,55
aaai,icra,2014,2001,1,52
aaai,icra,2014,2002,1,81
aaai,icra,2014,2004,3,96
aaai,icra,2014,2005,1,116
aaai,icra,2014,2006,2,124
aaai,icra,2014,2007,1,148
aaai,icra,2014,2009,4,204
aaai,icra,2014,2010,1,266
aaai,icra,2014,2011,3,279
aaai,icra,2014,2012,7,340
aaai,icra,2014,2013,2,324
aaai,icra,2015,2006,1,49
aaai,icra,2015,2007,1,80
aaai,icra,2015,2008,1,108
aaai,icra,2015,2012,1,177
aaai,icra,2015,2013,1,210
aaai,icra,2015,2014,2,118
