from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
icdar,ml,1993,1986,1,9
icdar,ml,1993,1990,1,29
icdar,ml,1995,1986,1,10
icdar,ml,1995,1992,1,54
icdar,ml,2001,1990,1,17
icdar,ml,2001,1992,1,17
icdar,ml,2001,1995,1,67
icdar,ml,2001,1997,1,72
icdar,ml,2003,1995,2,97
icdar,ml,2003,1999,2,122
icdar,ml,2003,2002,1,123
icdar,ml,2005,1995,1,65
icdar,ml,2005,1997,1,68
icdar,ml,2005,1999,1,79
icdar,ml,2005,2000,3,70
icdar,ml,2005,2001,1,115
icdar,ml,2005,2002,1,105
icdar,ml,2007,1994,1,26
icdar,ml,2007,1995,1,51
icdar,ml,2007,2000,1,41
icdar,ml,2007,2002,1,78
icdar,ml,2007,2003,2,101
icdar,ml,2007,2006,1,87
icdar,ml,2009,1992,1,19
icdar,ml,2009,1994,1,29
icdar,ml,2009,1997,1,69
icdar,ml,2009,1999,2,64
icdar,ml,2009,2004,1,126
icdar,ml,2009,2006,2,114
icdar,ml,2009,2008,1,143
icdar,ml,2011,1995,1,7
icdar,ml,2011,2002,1,19
icdar,ml,2011,2003,1,21
icdar,ml,2015,1995,1,15
