from_citing,to_base,current_year,year_cited_papers,selected_cited_papers_in_year_no,all_cited_papers_in_year_no
ijcai,iccbr,1997,1995,1,111
ijcai,iccbr,1999,1995,1,82
ijcai,iccbr,1999,1997,2,123
ijcai,iccbr,1999,1998,1,177
ijcai,iccbr,2001,1997,1,104
ijcai,iccbr,2001,1999,3,122
ijcai,iccbr,2003,1998,2,126
ijcai,iccbr,2003,2001,2,207
ijcai,iccbr,2005,2001,1,129
ijcai,iccbr,2005,2003,1,165
ijcai,iccbr,2006,2005,1,4
ijcai,iccbr,2007,1999,1,133
ijcai,iccbr,2007,2001,2,193
ijcai,iccbr,2007,2003,1,286
ijcai,iccbr,2007,2005,2,418
ijcai,iccbr,2009,2001,1,109
ijcai,iccbr,2009,2003,1,183
ijcai,iccbr,2009,2007,1,311
ijcai,iccbr,2011,1999,1,53
ijcai,iccbr,2011,2005,2,134
ijcai,iccbr,2011,2007,1,205
ijcai,iccbr,2011,2009,3,283
ijcai,iccbr,2011,2010,1,248
ijcai,iccbr,2013,2011,1,299
